"f_year","groups","year","seg_urban_perc"
2014,"[980,990)",2014,0
2014,"[990,1000)",2014,0.0025791877
2014,"[1000,1010)",2014,0.2509154623
2014,"[1010,1020)",2014,0.3450731622
2014,"[1020,1030)",2014,0.1063874665
2014,"[1030,1040)",2014,0.0297734903
2014,"[1040,1050)",2014,0.0790110157
2014,"[1050,1060)",2014,0.0130911054
2014,"[1060,1070)",2014,0.076792405
2014,"[1070,1080)",2014,0.0433236174
2014,"[1080,1090)",2014,0.0339641368
2014,"[1090,1100)",2014,0.035406458
2014,"[1100,1110)",2014,0.1621808579
2014,"[1110,1120)",2014,0.2462236367
2014,"[1120,1130)",2014,0.0404245526
2014,"[1130,1140)",2014,0.003199101
2014,"[1140,1150)",2014,0.0189837354
2014,"[1150,1160)",2014,0.0712093433
2014,"[1160,1170)",2014,0.0432234085
2014,"[1170,1180)",2014,0.0464955428
2014,"[1180,1190)",2014,0.0967698745
2014,"[1190,1200)",2014,0.1022422525
2014,"[1200,1210)",2014,0.5113345711
2014,"[1210,1220)",2014,0.5816482027
2014,"[1220,1230)",2014,0.3441934879
2014,"[1230,1240)",2014,0.1077522433
2014,"[1240,1250)",2014,0.320201924
2014,"[1250,1260)",2014,0.4776333423
2014,"[1260,1270)",2014,0.2572503741
2014,"[1270,1280)",2014,0.1948328142
2014,"[1280,1290)",2014,0.3916773413
2014,"[1290,1300)",2014,0.573236942
2014,"[1300,1310)",2014,0.8150885962
2014,"[1310,1320)",2014,0.6264026477
2014,"[1320,1330)",2014,0.3661075328
2014,"[1330,1340)",2014,0.375856948
2014,"[1340,1350)",2014,0.2755212291
2014,"[1350,1360)",2014,0.3501201901
2014,"[1360,1370)",2014,0.1978257692
2014,"[1370,1380)",2014,0.2604621731
2014,"[1380,1390)",2014,0.3877522542
2014,"[1390,1400)",2014,0.3168824882
2014,"[1400,1410)",2014,0.4546405415
2014,"[1410,1420)",2014,0.2815386213
2014,"[1420,1430)",2014,0.152870476
2014,"[1430,1440)",2014,0.3228872613
2014,"[1440,1450)",2014,0.3513481486
2014,"[1450,1460)",2014,0.2102474244
2014,"[1460,1470)",2014,0.1067415846
2014,"[1470,1480)",2014,0.3932822633
2014,"[1480,1490)",2014,0.2968079925
2014,"[1490,1500)",2014,0.5908806829
2015,"[0,10)",2015,0.2730155731
2015,"[10,20)",2015,0.1995561206
2015,"[20,30)",2015,0.1114595286
2015,"[30,40)",2015,0.0696130004
2015,"[40,50)",2015,0.0834139572
2015,"[50,60)",2015,0.0410549372
2015,"[60,70)",2015,0.0116131507
2015,"[70,80)",2015,0.0077565211
2015,"[80,90)",2015,0.0544049875
2015,"[90,100)",2015,0.1487938862
2015,"[100,110)",2015,0.0638092535
2015,"[110,120)",2015,0.0080234302
2015,"[120,130)",2015,0.0035770181
2015,"[130,140)",2015,0.0323618741
2015,"[140,150)",2015,0.3754932623
2015,"[150,160)",2015,0.4229832072
2015,"[160,170)",2015,0.0466212861
2015,"[170,180)",2015,0.0423623932
2015,"[180,190)",2015,0.0789229107
2015,"[190,200)",2015,0.0523230433
2015,"[200,210)",2015,0.0434391769
2015,"[210,220)",2015,0.0093965923
2015,"[220,230)",2015,0.0137568552
2015,"[230,240)",2015,0.1207821353
2015,"[240,250)",2015,0.0201475745
2015,"[250,260)",2015,0.0019697984
2015,"[260,270)",2015,0.0095169014
2015,"[270,280)",2015,0.0037594436
2015,"[280,290)",2015,0
2015,"[290,300)",2015,0.0297645238
2015,"[300,310)",2015,0.0898644629
2015,"[310,320)",2015,0
2015,"[320,330)",2015,0.0014257591
2015,"[330,340)",2015,0.00744045
2015,"[340,350)",2015,0.0139646779
2015,"[350,360)",2015,0.0017911545
2015,"[360,370)",2015,0.0977626999
2015,"[370,380)",2015,0.0526321528
2015,"[380,390)",2015,0.1275032434
2015,"[390,400)",2015,0.0121304069
2015,"[400,410)",2015,0.007760154
2015,"[410,420)",2015,0.0095860812
2015,"[420,430)",2015,0.0468648587
2015,"[430,440)",2015,0.1103265117
2015,"[440,450)",2015,0.0038898632
2015,"[450,460)",2015,0.0015474363
2015,"[460,470)",2015,0.0094207829
2015,"[470,480)",2015,0.0748419849
2015,"[480,490)",2015,0.0802207767
2015,"[490,500)",2015,0.013356944
2015,"[500,510)",2015,0.0163057268
2015,"[510,520)",2015,0.0037605418
2015,"[520,530)",2015,0.0320587289
2015,"[530,540)",2015,0.0226002313
2015,"[540,550)",2015,0.000184039
2015,"[550,560)",2015,0.0027573898
2015,"[560,570)",2015,0.0715372927
2015,"[570,580)",2015,0.0953336602
2015,"[580,590)",2015,0.1996394465
2015,"[590,600)",2015,0.7459220012
2015,"[600,610)",2015,0.968775567
2015,"[610,620)",2015,0.8230634566
2015,"[620,630)",2015,0.4695901235
2015,"[630,640)",2015,0.3313844915
2015,"[640,650)",2015,0.1397329875
2015,"[650,660)",2015,0.1350401626
2015,"[660,670)",2015,0.0195179428
2015,"[670,680)",2015,0.0519938731
2015,"[680,690)",2015,0.0732570021
2015,"[690,700)",2015,0.5122201099
2015,"[700,710)",2015,0.4433609715
2015,"[710,720)",2015,0.0422180776
2015,"[720,730)",2015,0.0945454852
2015,"[730,740)",2015,0.360633956
2015,"[740,750)",2015,0.1421052786
2015,"[750,760)",2015,0.0840868685
2015,"[760,770)",2015,0.0869962846
2015,"[770,780)",2015,0.0564065609
2015,"[780,790)",2015,0.1207232157
2015,"[790,800)",2015,0.1204883898
2015,"[800,810)",2015,0.267842075
2015,"[810,820)",2015,0.1517372992
2015,"[820,830)",2015,0.0218946558
2015,"[830,840)",2015,0.0116076926
2015,"[840,850)",2015,0.1751060072
2015,"[850,860)",2015,0.5634081742
2015,"[860,870)",2015,0.2477881226
2015,"[870,880)",2015,0.0381877341
2015,"[880,890)",2015,0.1382198474
2015,"[890,900)",2015,0.0315719459
2015,"[900,910)",2015,0.0327491614
2015,"[910,920)",2015,0.0885441692
2015,"[920,930)",2015,0.0448154003
2015,"[930,940)",2015,0.0100684622
2015,"[940,950)",2015,0.02257412
2015,"[950,960)",2015,0.0109944107
2015,"[960,970)",2015,0.0161018289
2015,"[970,980)",2015,0.0092025905
2015,"[980,990)",2015,0
2015,"[990,1000)",2015,0.0027702607
2015,"[1000,1010)",2015,0.2528076886
2015,"[1010,1020)",2015,0.3472832764
2015,"[1020,1030)",2015,0.1154600317
2015,"[1030,1040)",2015,0.0318886721
2015,"[1040,1050)",2015,0.0825346801
2015,"[1050,1060)",2015,0.0151017584
2015,"[1060,1070)",2015,0.076792405
2015,"[1070,1080)",2015,0.0508419741
2015,"[1080,1090)",2015,0.0437585852
2015,"[1090,1100)",2015,0.036225131
2015,"[1100,1110)",2015,0.1623971397
2015,"[1110,1120)",2015,0.2524165437
2015,"[1120,1130)",2015,0.0453438704
2015,"[1130,1140)",2015,0.0058350427
2015,"[1140,1150)",2015,0.0191737197
2015,"[1150,1160)",2015,0.0712093433
2015,"[1160,1170)",2015,0.0432234085
2015,"[1170,1180)",2015,0.047454256
2015,"[1180,1190)",2015,0.1070656841
2015,"[1190,1200)",2015,0.1111070363
2015,"[1200,1210)",2015,0.519806613
2015,"[1210,1220)",2015,0.5892001789
2015,"[1220,1230)",2015,0.3514915926
2015,"[1230,1240)",2015,0.109628085
2015,"[1240,1250)",2015,0.3214944807
2015,"[1250,1260)",2015,0.4776333423
2015,"[1260,1270)",2015,0.2585260065
2015,"[1270,1280)",2015,0.1975418461
2015,"[1280,1290)",2015,0.3918725207
2015,"[1290,1300)",2015,0.576950624
2015,"[1300,1310)",2015,0.8158533382
2015,"[1310,1320)",2015,0.6281671043
2015,"[1320,1330)",2015,0.3699273714
2015,"[1330,1340)",2015,0.3811238739
2015,"[1340,1350)",2015,0.2788833435
2015,"[1350,1360)",2015,0.356024935
2015,"[1360,1370)",2015,0.198587924
2015,"[1370,1380)",2015,0.2604621731
2015,"[1380,1390)",2015,0.3895529366
2015,"[1390,1400)",2015,0.3218243562
2015,"[1400,1410)",2015,0.4621344557
2015,"[1410,1420)",2015,0.284398107
2015,"[1420,1430)",2015,0.1546485721
2015,"[1430,1440)",2015,0.3253412437
2015,"[1440,1450)",2015,0.3566567764
2015,"[1450,1460)",2015,0.2182450164
2015,"[1460,1470)",2015,0.1134245403
2015,"[1470,1480)",2015,0.4080416897
2015,"[1480,1490)",2015,0.3142704596
2015,"[1490,1500)",2015,0.5964304667
2016,"[0,10)",2016,0.2730155731
2016,"[10,20)",2016,0.1995561206
2016,"[20,30)",2016,0.1130672368
2016,"[30,40)",2016,0.0696130004
2016,"[40,50)",2016,0.0834139572
2016,"[50,60)",2016,0.0410549372
2016,"[60,70)",2016,0.0116131507
2016,"[70,80)",2016,0.0087295736
2016,"[80,90)",2016,0.0613586889
2016,"[90,100)",2016,0.1541805974
2016,"[100,110)",2016,0.0637070692
2016,"[110,120)",2016,0.0080234302
2016,"[120,130)",2016,0.0035770181
2016,"[130,140)",2016,0.0336344611
2016,"[140,150)",2016,0.3787499877
2016,"[150,160)",2016,0.4247010464
2016,"[160,170)",2016,0.0466212861
2016,"[170,180)",2016,0.0423623932
2016,"[180,190)",2016,0.0789229107
2016,"[190,200)",2016,0.0535618738
2016,"[200,210)",2016,0.0443534062
2016,"[210,220)",2016,0.0093965923
2016,"[220,230)",2016,0.0145755929
2016,"[230,240)",2016,0.1274622043
2016,"[240,250)",2016,0.0221385481
2016,"[250,260)",2016,0.0025701645
2016,"[260,270)",2016,0.0095169014
2016,"[270,280)",2016,0.0037594436
2016,"[280,290)",2016,0
2016,"[290,300)",2016,0.0301345225
2016,"[300,310)",2016,0.0924957725
2016,"[310,320)",2016,0
2016,"[320,330)",2016,0.0014257591
2016,"[330,340)",2016,0.00744045
2016,"[340,350)",2016,0.0139646779
2016,"[350,360)",2016,0.0017911545
2016,"[360,370)",2016,0.0977626999
2016,"[370,380)",2016,0.0526321528
2016,"[380,390)",2016,0.1281072286
2016,"[390,400)",2016,0.0141590219
2016,"[400,410)",2016,0.007760154
2016,"[410,420)",2016,0.0095636191
2016,"[420,430)",2016,0.0470663416
2016,"[430,440)",2016,0.1122457065
2016,"[440,450)",2016,0.0038898632
2016,"[450,460)",2016,0.0015474363
2016,"[460,470)",2016,0.0094207829
2016,"[470,480)",2016,0.0748419849
2016,"[480,490)",2016,0.0802207767
2016,"[490,500)",2016,0.013356944
2016,"[500,510)",2016,0.0163057268
2016,"[510,520)",2016,0.0037605418
2016,"[520,530)",2016,0.0320587289
2016,"[530,540)",2016,0.0226002313
2016,"[540,550)",2016,0.0003657381
2016,"[550,560)",2016,0.0040390157
2016,"[560,570)",2016,0.0760596252
2016,"[570,580)",2016,0.0984010563
2016,"[580,590)",2016,0.2069608451
2016,"[590,600)",2016,0.7592643425
2016,"[600,610)",2016,0.9699628897
2016,"[610,620)",2016,0.824648464
2016,"[620,630)",2016,0.4792836334
2016,"[630,640)",2016,0.3418876909
2016,"[640,650)",2016,0.1454509546
2016,"[650,660)",2016,0.1453431419
2016,"[660,670)",2016,0.0217313904
2016,"[670,680)",2016,0.0591939072
2016,"[680,690)",2016,0.0754880244
2016,"[690,700)",2016,0.5164745275
2016,"[700,710)",2016,0.4489618523
2016,"[710,720)",2016,0.0430662633
2016,"[720,730)",2016,0.0988805834
2016,"[730,740)",2016,0.36993216
2016,"[740,750)",2016,0.1449206858
2016,"[750,760)",2016,0.0912671594
2016,"[760,770)",2016,0.0942364111
2016,"[770,780)",2016,0.0574271319
2016,"[780,790)",2016,0.1254712995
2016,"[790,800)",2016,0.1305048231
2016,"[800,810)",2016,0.2840213735
2016,"[810,820)",2016,0.1662111096
2016,"[820,830)",2016,0.0221254117
2016,"[830,840)",2016,0.0125995214
2016,"[840,850)",2016,0.1847449487
2016,"[850,860)",2016,0.5704287134
2016,"[860,870)",2016,0.2536016327
2016,"[870,880)",2016,0.0392256104
2016,"[880,890)",2016,0.1382198474
2016,"[890,900)",2016,0.0330304712
2016,"[900,910)",2016,0.0362424148
2016,"[910,920)",2016,0.0994707333
2016,"[920,930)",2016,0.0494108296
2016,"[930,940)",2016,0.0100684622
2016,"[940,950)",2016,0.0244256528
2016,"[950,960)",2016,0.0134564668
2016,"[960,970)",2016,0.0161018289
2016,"[970,980)",2016,0.0092025905
2016,"[980,990)",2016,0
2016,"[990,1000)",2016,0.0027702607
2016,"[1000,1010)",2016,0.2560043898
2016,"[1010,1020)",2016,0.3534842669
2016,"[1020,1030)",2016,0.1333145258
2016,"[1030,1040)",2016,0.0397608951
2016,"[1040,1050)",2016,0.0868635795
2016,"[1050,1060)",2016,0.0173139207
2016,"[1060,1070)",2016,0.076792405
2016,"[1070,1080)",2016,0.0520239175
2016,"[1080,1090)",2016,0.0496486254
2016,"[1090,1100)",2016,0.0393059149
2016,"[1100,1110)",2016,0.1637639003
2016,"[1110,1120)",2016,0.2558296549
2016,"[1120,1130)",2016,0.0494415293
2016,"[1130,1140)",2016,0.0058350427
2016,"[1140,1150)",2016,0.0191737197
2016,"[1150,1160)",2016,0.0728984929
2016,"[1160,1170)",2016,0.0444772919
2016,"[1170,1180)",2016,0.0492435074
2016,"[1180,1190)",2016,0.1157799802
2016,"[1190,1200)",2016,0.1196517838
2016,"[1200,1210)",2016,0.5325115294
2016,"[1210,1220)",2016,0.5985150831
2016,"[1220,1230)",2016,0.3585691468
2016,"[1230,1240)",2016,0.1119429662
2016,"[1240,1250)",2016,0.3247184788
2016,"[1250,1260)",2016,0.4809993058
2016,"[1260,1270)",2016,0.2648828172
2016,"[1270,1280)",2016,0.1996085044
2016,"[1280,1290)",2016,0.3977502895
2016,"[1290,1300)",2016,0.5775297692
2016,"[1300,1310)",2016,0.8158533382
2016,"[1310,1320)",2016,0.6316960181
2016,"[1320,1330)",2016,0.3733627831
2016,"[1330,1340)",2016,0.3824890111
2016,"[1340,1350)",2016,0.2804273918
2016,"[1350,1360)",2016,0.3576901375
2016,"[1360,1370)",2016,0.2053797458
2016,"[1370,1380)",2016,0.2661119744
2016,"[1380,1390)",2016,0.3931479369
2016,"[1390,1400)",2016,0.3218243562
2016,"[1400,1410)",2016,0.4631762214
2016,"[1410,1420)",2016,0.2871326043
2016,"[1420,1430)",2016,0.157936511
2016,"[1430,1440)",2016,0.331663197
2016,"[1440,1450)",2016,0.370133791
2016,"[1450,1460)",2016,0.2270497331
2016,"[1460,1470)",2016,0.1160860085
2016,"[1470,1480)",2016,0.4102483242
2016,"[1480,1490)",2016,0.315586471
2016,"[1490,1500)",2016,0.6025215425
2017,"[0,10)",2017,0.2731915179
2017,"[10,20)",2017,0.2013172036
2017,"[20,30)",2017,0.1136026117
2017,"[30,40)",2017,0.0696130004
2017,"[40,50)",2017,0.0843333131
2017,"[50,60)",2017,0.0417778685
2017,"[60,70)",2017,0.0116131507
2017,"[70,80)",2017,0.0087295736
2017,"[80,90)",2017,0.062703945
2017,"[90,100)",2017,0.1608208399
2017,"[100,110)",2017,0.0646245957
2017,"[110,120)",2017,0.0080234302
2017,"[120,130)",2017,0.0035770181
2017,"[130,140)",2017,0.0358193194
2017,"[140,150)",2017,0.3837265049
2017,"[150,160)",2017,0.4247010464
2017,"[160,170)",2017,0.0466212861
2017,"[170,180)",2017,0.0438564012
2017,"[180,190)",2017,0.0830149552
2017,"[190,200)",2017,0.0560387245
2017,"[200,210)",2017,0.0463662394
2017,"[210,220)",2017,0.0093965923
2017,"[220,230)",2017,0.0147782848
2017,"[230,240)",2017,0.1321697584
2017,"[240,250)",2017,0.0227414495
2017,"[250,260)",2017,0.0027645679
2017,"[260,270)",2017,0.0114201419
2017,"[270,280)",2017,0.004355456
2017,"[280,290)",2017,0
2017,"[290,300)",2017,0.030320575
2017,"[300,310)",2017,0.093620159
2017,"[310,320)",2017,0
2017,"[320,330)",2017,0.0014257591
2017,"[330,340)",2017,0.00744045
2017,"[340,350)",2017,0.0139646779
2017,"[350,360)",2017,0.0017911545
2017,"[360,370)",2017,0.0977626999
2017,"[370,380)",2017,0.0526321528
2017,"[380,390)",2017,0.1281072286
2017,"[390,400)",2017,0.0141590219
2017,"[400,410)",2017,0.007760154
2017,"[410,420)",2017,0.0095509447
2017,"[420,430)",2017,0.0514293741
2017,"[430,440)",2017,0.1149810374
2017,"[440,450)",2017,0.0038898632
2017,"[450,460)",2017,0.0015474363
2017,"[460,470)",2017,0.0094207829
2017,"[470,480)",2017,0.0768515692
2017,"[480,490)",2017,0.0810078831
2017,"[490,500)",2017,0.0133318605
2017,"[500,510)",2017,0.0162931405
2017,"[510,520)",2017,0.0037605418
2017,"[520,530)",2017,0.0328918452
2017,"[530,540)",2017,0.0232525746
2017,"[540,550)",2017,0.0003657381
2017,"[550,560)",2017,0.0040390157
2017,"[560,570)",2017,0.0762510643
2017,"[570,580)",2017,0.1003090706
2017,"[580,590)",2017,0.2145218475
2017,"[590,600)",2017,0.7744872164
2017,"[600,610)",2017,0.9707551509
2017,"[610,620)",2017,0.8310008566
2017,"[620,630)",2017,0.4953031677
2017,"[630,640)",2017,0.3580449114
2017,"[640,650)",2017,0.1494062412
2017,"[650,660)",2017,0.1482155218
2017,"[660,670)",2017,0.0217565212
2017,"[670,680)",2017,0.0628565884
2017,"[680,690)",2017,0.0757028044
2017,"[690,700)",2017,0.5182108504
2017,"[700,710)",2017,0.4505661174
2017,"[710,720)",2017,0.0439180788
2017,"[720,730)",2017,0.1001194303
2017,"[730,740)",2017,0.3719583436
2017,"[740,750)",2017,0.1449206858
2017,"[750,760)",2017,0.0933433578
2017,"[760,770)",2017,0.0972607261
2017,"[770,780)",2017,0.0600699715
2017,"[780,790)",2017,0.1347511015
2017,"[790,800)",2017,0.1371691212
2017,"[800,810)",2017,0.2866229485
2017,"[810,820)",2017,0.167021276
2017,"[820,830)",2017,0.0228061851
2017,"[830,840)",2017,0.0175013609
2017,"[840,850)",2017,0.1933433812
2017,"[850,860)",2017,0.5744799347
2017,"[860,870)",2017,0.2554044439
2017,"[870,880)",2017,0.0415437034
2017,"[880,890)",2017,0.1465916095
2017,"[890,900)",2017,0.0370172683
2017,"[900,910)",2017,0.0374544977
2017,"[910,920)",2017,0.1049520108
2017,"[920,930)",2017,0.0525066142
2017,"[930,940)",2017,0.0105147526
2017,"[940,950)",2017,0.0246613011
2017,"[950,960)",2017,0.0134564668
2017,"[960,970)",2017,0.0161018289
2017,"[970,980)",2017,0.0092025905
2017,"[980,990)",2017,0
2017,"[990,1000)",2017,0.0027702607
2017,"[1000,1010)",2017,0.2580822534
2017,"[1010,1020)",2017,0.3583924255
2017,"[1020,1030)",2017,0.1454907029
2017,"[1030,1040)",2017,0.0430714917
2017,"[1040,1050)",2017,0.0868635795
2017,"[1050,1060)",2017,0.0173139207
2017,"[1060,1070)",2017,0.0774280357
2017,"[1070,1080)",2017,0.0572124419
2017,"[1080,1090)",2017,0.05435095
2017,"[1090,1100)",2017,0.0405462229
2017,"[1100,1110)",2017,0.1636269715
2017,"[1110,1120)",2017,0.259248357
2017,"[1120,1130)",2017,0.0513024191
2017,"[1130,1140)",2017,0.0062125221
2017,"[1140,1150)",2017,0.0218089971
2017,"[1150,1160)",2017,0.0766525982
2017,"[1160,1170)",2017,0.0448798536
2017,"[1170,1180)",2017,0.0503981566
2017,"[1180,1190)",2017,0.1254692509
2017,"[1190,1200)",2017,0.1258285986
2017,"[1200,1210)",2017,0.5370276173
2017,"[1210,1220)",2017,0.6014505827
2017,"[1220,1230)",2017,0.3654823849
2017,"[1230,1240)",2017,0.1155041513
2017,"[1240,1250)",2017,0.3268677968
2017,"[1250,1260)",2017,0.4841539858
2017,"[1260,1270)",2017,0.2682800476
2017,"[1270,1280)",2017,0.2101728637
2017,"[1280,1290)",2017,0.4150020744
2017,"[1290,1300)",2017,0.6043266146
2017,"[1300,1310)",2017,0.8312631763
2017,"[1310,1320)",2017,0.6350293821
2017,"[1320,1330)",2017,0.376234657
2017,"[1330,1340)",2017,0.3928347989
2017,"[1340,1350)",2017,0.2874694854
2017,"[1350,1360)",2017,0.3612100099
2017,"[1360,1370)",2017,0.2118031568
2017,"[1370,1380)",2017,0.2697501501
2017,"[1380,1390)",2017,0.4063517618
2017,"[1390,1400)",2017,0.324161295
2017,"[1400,1410)",2017,0.468565334
2017,"[1410,1420)",2017,0.2939349116
2017,"[1420,1430)",2017,0.1680962141
2017,"[1430,1440)",2017,0.3469793824
2017,"[1440,1450)",2017,0.4065046693
2017,"[1450,1460)",2017,0.2571655231
2017,"[1460,1470)",2017,0.1209733607
2017,"[1470,1480)",2017,0.4175168364
2017,"[1480,1490)",2017,0.3242033592
2017,"[1490,1500)",2017,0.6181936718
