f_year,year,groups,seg_floodplain_area,seg_ndvi_5_7,f_group,seg_cropland_perc
2008,2008,"[830,840)",0.057243419,0,84,0
2008,2008,"[840,850)",0.201773124,0.008728129,85,0.043257144
2008,2008,"[850,860)",0.131899679,0.007784174,86,0.059015871
2008,2008,"[860,870)",0.324944697,0.01976912,87,0.060838415
2008,2008,"[870,880)",0.68864306,0.084466014,88,0.122655726
2008,2008,"[880,890)",0.14246235,0.00618403,89,0.043408169
2008,2008,"[890,900)",0.642891987,0.029584404,90,0.04601769
2008,2008,"[900,910)",0.487486789,0.056525055,91,0.115951974
2008,2008,"[910,920)",0.184703436,0.059345485,92,0.321301468
2008,2008,"[920,930)",0.664518326,0.047524099,93,0.071516611
2008,2008,"[930,940)",0.422562824,0.064469658,94,0.15256822
2008,2008,"[940,950)",0.092332906,0.00484581,95,0.052481939
2008,2008,"[950,960)",0.452210341,0.012690484,96,0.028063233
2008,2008,"[960,970)",0.414697714,0.014173325,97,0.034177486
2008,2008,"[970,980)",0.32764801,0.005852871,98,0.01786329
2008,2008,"[980,990)",0.269550684,0.006192464,99,0.022973281
2008,2008,"[990,1000)",0.654892236,0.055983415,100,0.085484927
2008,2008,"[1000,1010)",0.022026845,0.002248722,101,0.102090068
2008,2008,"[1010,1020)",0.522825129,0.089173421,102,0.170560702
2008,2008,"[1020,1030)",0.344767141,0.040148986,103,0.116452472
2008,2008,"[1030,1040)",0.122395358,0.001946394,104,0.015902517
2008,2008,"[1040,1050)",0.320898259,0.001555906,105,0.004848597
2008,2008,"[1050,1060)",0.141764667,0.008712386,106,0.06145668
2008,2008,"[1060,1070)",0.477309845,0.083067875,107,0.174033441
2008,2008,"[1070,1080)",0.382544598,0.084379845,108,0.220575183
2008,2008,"[1080,1090)",0.042924336,0.014345142,109,0.334196009
2008,2008,"[1090,1100)",0.134929857,0.033369522,110,0.247310143
2008,2008,"[1100,1110)",0.059344042,0,111,0
2008,2008,"[1110,1120)",0.249065419,0.012268502,112,0.04925815
2008,2008,"[1120,1130)",0.097065748,0.004887415,113,0.050351589
2008,2008,"[1130,1140)",0.247826339,0.062293422,114,0.251359165
2008,2008,"[1140,1150)",0.165153346,0.028543611,115,0.172830961
2008,2008,"[1150,1160)",0.002519791,0,116,0
2008,2008,"[1160,1170)",0.120894937,0.008126919,117,0.06722299
2008,2008,"[1170,1180)",0.116202377,0.018069729,118,0.155502235
2008,2008,"[1190,1200)",0.073722049,0.016123023,120,0.218700149
2008,2008,"[1200,1210)",0.028891154,0.010542942,121,0.364919364
2008,2008,"[1210,1220)",0.098951254,0,122,0
2008,2008,"[1220,1230)",0.155009179,0.018800343,123,0.121285355
2008,2008,"[1230,1240)",0.180886928,0.045304593,124,0.250458082
2008,2008,"[1240,1250)",0.10394166,0.024876829,125,0.239334538
2008,2008,"[1250,1260)",0.09416583,0.040387895,126,0.428901812
2008,2008,"[1260,1270)",0.147843766,0.02253968,127,0.152456071
2008,2008,"[1270,1280)",0.029725408,0.004835716,128,0.16267954
2008,2008,"[1280,1290)",0.04914105,0.013802327,129,0.280871637
2008,2008,"[1290,1300)",0.006396863,0,130,0
2008,2008,"[1310,1320)",0.005463117,0.000153864,132,0.02816407
2008,2008,"[1320,1330)",0.008224052,0.001383951,133,0.168280958
2008,2008,"[1330,1340)",0.00230551,0.001077231,134,0.467242123
2008,2008,"[1340,1350)",0.025310912,0.008924753,135,0.352604953
2008,2008,"[1360,1370)",0.002538027,0,137,0
2008,2008,"[1370,1380)",0.053080561,0.003235494,138,0.060954411
2008,2008,"[1380,1390)",0.006714443,0.00354331,139,0.5277146
2008,2008,"[1390,1400)",0.090730486,0.057727877,140,0.636256671
2008,2008,"[1400,1410)",0.021435079,0.00308411,141,0.143881443
2008,2008,"[1420,1430)",0.012174615,0.000616492,143,0.05063751
2008,2008,"[1430,1440)",0.031146146,0.000385354,144,0.012372442
2008,2008,"[1440,1450)",0.009495361,0,145,0
2008,2008,"[1450,1460)",0.008875967,7.72E-05,146,0.008701373
2008,2008,"[1470,1480)",0.011075069,0,148,0
2008,2008,"[1490,1500)",0.187266061,0,150,0
2009,2009,"[0,10)",0.075982059,0.001233674,1,0.016236391
2009,2009,"[10,20)",0.180628553,0.006786549,2,0.037571852
2009,2009,"[20,30)",0.020850458,0.002933975,3,0.14071513
2009,2009,"[30,40)",0.060974221,0.007760042,4,0.127267587
2009,2009,"[40,50)",0.040124431,0.008702402,5,0.216885377
2009,2009,"[50,60)",0.036851028,0.000773502,6,0.020989966
2009,2009,"[60,70)",0.288195181,0.003025252,7,0.010497231
2009,2009,"[70,80)",0.153314965,0.008585469,8,0.055998895
2009,2009,"[80,90)",0.071977336,7.73E-05,9,0.001074591
2009,2009,"[90,100)",0.01193631,7.73E-05,10,0.006477328
2009,2009,"[100,110)",0.049323911,0.000154615,11,0.003134676
2009,2009,"[110,120)",0.076774989,0,12,0
2009,2009,"[120,130)",0.067710082,0,13,0
2009,2009,"[130,140)",0.124893154,0.000232238,14,0.001859489
2009,2009,"[140,150)",0.176424988,0.001548259,15,0.008775738
2009,2009,"[150,160)",0.221286125,0,16,0
2009,2009,"[160,170)",0.198086395,0.002944847,17,0.014866479
2009,2009,"[170,180)",0.481732792,0.000465171,18,0.00096562
2009,2009,"[180,190)",0.042661294,0,19,0
2009,2009,"[190,200)",0.051556115,0,20,0
2009,2009,"[200,210)",0.241404649,0.000155285,21,0.000643257
2009,2009,"[210,220)",0.332026079,0.002564561,22,0.007723973
2009,2009,"[220,230)",0.383537365,0.001555494,23,0.00405565
2009,2009,"[230,240)",0.437829259,0.004981967,24,0.011378788
2009,2009,"[240,250)",0.17100512,0.012017946,25,0.07027828
2009,2009,"[250,260)",0.320200689,0.017482103,26,0.054597331
2009,2009,"[260,270)",0.091589581,0.002258725,27,0.024661379
2009,2009,"[270,280)",0.090133046,0.013266376,28,0.147186593
2009,2009,"[280,290)",0.052411401,0.002772817,29,0.052904835
2009,2009,"[290,300)",0.087263006,0.000544909,30,0.00624444
2009,2009,"[300,310)",0.354162201,0.024093782,31,0.068030359
2009,2009,"[310,320)",0.04904198,0.011258981,32,0.229578442
2009,2009,"[320,330)",0.019260275,0,33,0
2009,2009,"[330,340)",0.091085576,0.008308682,34,0.09121842
2009,2009,"[340,350)",0.16280915,0.008010474,35,0.049201617
2009,2009,"[350,360)",0.048716677,0.000780785,36,0.016027052
2009,2009,"[360,370)",0.110305464,0.001286926,37,0.011666932
2009,2009,"[370,380)",0.212340172,0.082562523,38,0.388821963
2009,2009,"[380,390)",0.379838177,0.098682748,39,0.25980208
2009,2009,"[390,400)",0.460632216,0.002747739,40,0.005965147
2009,2009,"[400,410)",0.215074188,0.010827727,41,0.050344148
2009,2009,"[410,420)",0.264209733,7.79E-05,42,0.000295028
2009,2009,"[420,430)",0.386959949,0.008490554,43,0.021941685
2009,2009,"[430,440)",0.149964106,0.007554787,44,0.050377299
2009,2009,"[440,450)",0.125257615,0.003035454,45,0.024233689
2009,2009,"[450,460)",0.739252263,0.008480797,46,0.011472129
2009,2009,"[460,470)",0.014875923,0,47,0
2009,2009,"[470,480)",0.175266515,0.000441923,48,0.002521431
2009,2009,"[480,490)",0.140394569,0.005717964,49,0.040727811
2009,2009,"[490,500)",0.191251084,0.031696472,50,0.165732247
2009,2009,"[500,510)",0.096715878,0.010175788,51,0.105213212
2009,2009,"[510,520)",0.259425125,0.027713636,52,0.106827108
2009,2009,"[520,530)",0.293871595,0.097887328,53,0.333095574
2009,2009,"[530,540)",0.050518841,0.000620518,54,0.012282897
2009,2009,"[540,550)",0.076569402,0.006048309,55,0.078991206
2009,2009,"[550,560)",0.051265962,0.009158469,56,0.178646193
2009,2009,"[560,570)",0.112216335,0.005819549,57,0.051860092
2009,2009,"[570,580)",0.11605651,0.000542666,58,0.004675881
2009,2009,"[580,590)",0.027386758,0.000619705,59,0.022627914
2009,2009,"[590,600)",0.108282973,0.005110267,60,0.047193632
2009,2009,"[600,610)",0.01225427,0.000464022,61,0.037866181
2009,2009,"[610,620)",0.374089091,0.033336537,62,0.089113896
2009,2009,"[620,630)",0.199655847,0.059961868,63,0.300326133
2009,2009,"[630,640)",0.030554761,0.000231958,64,0.007591553
2009,2009,"[640,650)",0.144756631,0.013931221,65,0.096238916
2009,2009,"[650,660)",0.065974263,0.038165812,66,0.578495474
2009,2009,"[660,670)",0.4901495,0.098300645,67,0.200552373
2009,2009,"[670,680)",0.557877654,0.203808091,68,0.365327577
2009,2009,"[680,690)",0.003425603,0,69,0
2009,2009,"[690,700)",0.520332837,0.003024602,70,0.005812822
2009,2009,"[700,710)",0.135318271,0.000931092,71,0.006880758
2009,2009,"[710,720)",0.233450275,0,72,0
2009,2009,"[720,730)",0.02556506,0.000233075,73,0.009116916
2009,2009,"[730,740)",0.097948418,0.010573065,74,0.107945234
2009,2009,"[740,750)",0.184327224,0.00808813,75,0.043879194
2009,2009,"[750,760)",0.134751659,0.006769204,76,0.050234659
2009,2009,"[760,770)",0.19028512,0.016123737,77,0.084734619
2009,2009,"[770,780)",0.096626691,0.000545482,78,0.005645255
2009,2009,"[780,790)",0.034800278,0.000779907,79,0.022410927
2009,2009,"[790,800)",0.148457171,0.08886281,80,0.598575397
2009,2009,"[800,810)",0.022090342,0.007890509,81,0.35719268
2009,2009,"[810,820)",0.328936689,0.031792875,82,0.096653477
2009,2009,"[820,830)",0.272393237,0.038679753,83,0.141999681
2009,2009,"[830,840)",0.065406201,0.003831779,84,0.058584339
2009,2009,"[840,850)",0.217342561,0.014866039,85,0.068399115
2009,2009,"[850,860)",0.118834329,0.005791473,86,0.048735686
2009,2009,"[860,870)",0.30431826,0.021492003,87,0.070623441
2009,2009,"[870,880)",0.597718817,0.073983157,88,0.123775853
2009,2009,"[880,890)",0.115147299,0.003052883,89,0.026512845
2009,2009,"[890,900)",0.557413108,0.010484373,90,0.018808983
2009,2009,"[900,910)",0.299008124,0.020578662,91,0.068823087
2009,2009,"[910,920)",0.107387976,0.020344324,92,0.189446945
2009,2009,"[920,930)",0.501945386,0.012041129,93,0.023988922
2009,2009,"[930,940)",0.24909651,0.003359535,94,0.013486879
2009,2009,"[940,950)",0.035891166,0.001250554,95,0.034842941
2009,2009,"[950,960)",0.306895667,0.006795878,96,0.022143934
2009,2009,"[960,970)",0.242036697,0.000156128,97,0.000645057
2009,2009,"[970,980)",0.215144831,0.000624327,98,0.002901889
2009,2009,"[980,990)",0.188155262,0.000779675,99,0.004143784
2009,2009,"[990,1000)",0.386725929,0.012046677,100,0.031150424
2009,2009,"[1000,1010)",0.001522813,0.000260945,101,0.171357239
2009,2009,"[1010,1020)",0.348496781,0.034047155,102,0.097697186
2009,2009,"[1020,1030)",0.234763597,0.007243512,103,0.030854496
2009,2009,"[1030,1040)",0.050260438,0,104,0
2009,2009,"[1040,1050)",0.19417346,7.78E-05,105,0.000400651
2009,2009,"[1050,1060)",0.079721602,0.000311142,106,0.003902851
2009,2009,"[1060,1070)",0.214543676,0.00653452,107,0.030457762
2009,2009,"[1070,1080)",0.199710016,0.027148343,108,0.135938816
2009,2009,"[1080,1090)",0.007239869,0.003189046,109,0.440484009
2009,2009,"[1090,1100)",0.05251033,0.005989487,110,0.11406303
2009,2009,"[1100,1110)",0.04692295,0,111,0
2009,2009,"[1110,1120)",0.17549223,0.005590561,112,0.031856456
2009,2009,"[1120,1130)",0.068607593,0.002016974,113,0.029398704
2009,2009,"[1130,1140)",0.105617602,0.014040343,114,0.132935639
2009,2009,"[1140,1150)",0.075140369,0.002250143,115,0.029945864
2009,2009,"[1160,1170)",0.055626902,0,117,0
2009,2009,"[1170,1180)",0.037602193,0.002480767,118,0.065974009
2009,2009,"[1190,1200)",0.023864489,0.003333466,120,0.139683124
2009,2009,"[1200,1210)",0.010463976,0.003798251,121,0.362983563
2009,2009,"[1210,1220)",0.078062072,0.00015486,122,0.00198381
2009,2009,"[1220,1230)",0.04249776,0.000154779,123,0.003642046
2009,2009,"[1230,1240)",0.015463561,7.73E-05,124,0.004998984
2009,2009,"[1240,1250)",0.016488982,0.000386228,125,0.023423368
2009,2009,"[1250,1260)",0.000268949,0,126,0
2009,2009,"[1260,1270)",0.006020888,0,127,0
2009,2009,"[1270,1280)",0.003700597,0,128,0
2009,2009,"[1340,1350)",0.005847821,0,135,0
2009,2009,"[1350,1360)",0.004311344,0,136,0
2009,2009,"[1360,1370)",0.034011738,0,137,0
2009,2009,"[1370,1380)",0.020322786,0,138,0
2009,2009,"[1380,1390)",0.00500223,0,139,0
2009,2009,"[1390,1400)",0.003705003,0.000385384,140,0.104017262
2009,2009,"[1400,1410)",0.002155807,0,141,0
2009,2009,"[1420,1430)",0.016526435,0,143,0
2009,2009,"[1430,1440)",0.025170499,0,144,0
2009,2009,"[1440,1450)",0.003858017,0,145,0
2009,2009,"[1450,1460)",0.034070941,0,146,0
2009,2009,"[1460,1470)",0.012302593,0.000618732,147,0.05029277
2009,2009,"[1470,1480)",0.048680838,7.74E-05,148,0.001589853
2009,2009,"[1490,1500)",0.296027186,0,150,0
2010,2010,"[0,10)",0.064381937,0.000154175,1,0.002394687
2010,2010,"[10,20)",0.194199214,0.007326398,2,0.037726196
2010,2010,"[20,30)",0.019539675,0.002779524,3,0.142250276
2010,2010,"[30,40)",0.067592447,0.007991992,4,0.118237942
2010,2010,"[40,50)",0.052055573,0.007001759,5,0.134505456
2010,2010,"[50,60)",0.035527356,0.000696169,6,0.019595295
2010,2010,"[60,70)",0.28328007,0.003025349,7,0.01067971
2010,2010,"[70,80)",0.141059787,0.008585538,8,0.06086453
2010,2010,"[80,90)",0.087066335,7.73E-05,9,0.000888033
2010,2010,"[90,100)",0.014755588,0.000154627,10,0.010479243
2010,2010,"[100,110)",0.041138779,0,11,0
2010,2010,"[110,120)",0.058022456,0.002088813,12,0.036000079
2010,2010,"[120,130)",0.041412008,0,13,0
2010,2010,"[130,140)",0.093762203,0.005264463,14,0.056146968
2010,2010,"[140,150)",0.136524471,0.017107752,15,0.125309054
2010,2010,"[150,160)",0.148997241,0,16,0
2010,2010,"[160,170)",0.155542537,0.003719857,17,0.02391537
2010,2010,"[170,180)",0.468431316,0.000542751,18,0.001158656
2010,2010,"[180,190)",0.066273414,0.001784548,19,0.026927062
2010,2010,"[190,200)",0.040903522,0,20,0
2010,2010,"[200,210)",0.26500549,0.00038821,21,0.001464912
2010,2010,"[210,220)",0.376234565,0.039243826,22,0.104306806
2010,2010,"[220,230)",0.361613101,0.005366689,23,0.01484097
2010,2010,"[230,240)",0.57727004,0.080638624,24,0.139689605
2010,2010,"[240,250)",0.256129839,0.024742703,25,0.096602189
2010,2010,"[250,260)",0.354817172,0.02919733,26,0.082288379
2010,2010,"[260,270)",0.11815401,0.003816565,27,0.032301611
2010,2010,"[270,280)",0.135241364,0.017729401,28,0.131094513
2010,2010,"[280,290)",0.074502112,0.01076877,29,0.144543154
2010,2010,"[290,300)",0.15549602,0.01153799,30,0.07420119
2010,2010,"[300,310)",0.456578689,0.044394075,31,0.097232035
2010,2010,"[310,320)",0.115738244,0.048266259,32,0.417029474
2010,2010,"[320,330)",0.045503487,0.002885708,33,0.0634173
2010,2010,"[330,340)",0.091486343,0.014476514,34,0.158236882
2010,2010,"[340,350)",0.217186855,0.021774287,35,0.100256007
2010,2010,"[350,360)",0.066359856,0.001990029,36,0.029988451
2010,2010,"[360,370)",0.167417687,0.010401835,37,0.062131038
2010,2010,"[370,380)",0.355225141,0.235436419,38,0.662780843
2010,2010,"[380,390)",0.48495573,0.174461872,39,0.359748037
2010,2010,"[390,400)",0.52812388,0.017713797,40,0.033540989
2010,2010,"[400,410)",0.250467945,0.016248005,41,0.064870595
2010,2010,"[410,420)",0.278504384,7.79E-05,42,0.000279844
2010,2010,"[420,430)",0.434007166,0.019485079,43,0.044895755
2010,2010,"[430,440)",0.134456358,0.018214248,44,0.135465874
2010,2010,"[440,450)",0.291663433,0.050592116,45,0.173460607
2010,2010,"[450,460)",0.822874661,0.023651114,46,0.028742061
2010,2010,"[460,470)",0.058642734,0.023032736,47,0.392763675
2010,2010,"[470,480)",0.161527335,0.002880662,48,0.017833895
2010,2010,"[480,490)",0.171805329,0.022390314,49,0.130323743
2010,2010,"[490,500)",0.230301409,0.076875996,50,0.333806014
2010,2010,"[500,510)",0.158968109,0.015613877,51,0.098220185
2010,2010,"[510,520)",0.27200676,0.042062227,52,0.154636696
2010,2010,"[520,530)",0.472202661,0.233736871,53,0.494992702
2010,2010,"[530,540)",0.254094387,0.044413123,54,0.174789861
2010,2010,"[540,550)",0.278261686,0.122092853,55,0.438769903
2010,2010,"[550,560)",0.080174611,0.024835552,56,0.309768289
2010,2010,"[560,570)",0.154700332,0.014044181,57,0.090783134
2010,2010,"[570,580)",0.11995043,0.001395007,58,0.011629858
2010,2010,"[580,590)",0.053408093,0.005889189,59,0.110267729
2010,2010,"[590,600)",0.120841056,0.005962469,60,0.049341418
2010,2010,"[600,610)",0.041175636,0.001469507,61,0.03568874
2010,2010,"[610,620)",0.660533649,0.06580467,62,0.099623494
2010,2010,"[620,630)",0.286946455,0.115515973,63,0.402569787
2010,2010,"[630,640)",0.135409058,0.032958678,64,0.243400834
2010,2010,"[640,650)",0.262008638,0.07738942,65,0.295369726
2010,2010,"[650,660)",0.098394805,0.050242377,66,0.510620213
2010,2010,"[660,670)",0.600160167,0.162548879,67,0.270842498
2010,2010,"[670,680)",1.420927596,0.919761189,68,0.64729631
2010,2010,"[680,690)",0.002273905,0,69,0
2010,2010,"[690,700)",0.463909269,0.01426613,70,0.030751983
2010,2010,"[700,710)",0.102622547,0.003180764,71,0.030994785
2010,2010,"[710,720)",0.266518166,0.015291004,72,0.057373213
2010,2010,"[720,730)",0.051666392,0.011807587,73,0.22853515
2010,2010,"[730,740)",0.202035878,0.053484614,74,0.264728299
2010,2010,"[740,750)",0.222743503,0.03095143,75,0.138955479
2010,2010,"[750,760)",0.209193823,0.03221131,76,0.153978302
2010,2010,"[760,770)",0.214911486,0.049068146,77,0.228317933
2010,2010,"[770,780)",0.099077489,0.000857188,78,0.008651693
2010,2010,"[780,790)",0.082240023,0.001013928,79,0.01232889
2010,2010,"[790,800)",0.201889796,0.119382425,80,0.591324712
2010,2010,"[800,810)",0.025872547,0.008091277,81,0.312736003
2010,2010,"[810,820)",0.236560162,0.035737272,82,0.151070541
2010,2010,"[820,830)",0.517576348,0.204275864,83,0.394677742
2010,2010,"[830,840)",0.098241785,0.019024816,84,0.193652998
2010,2010,"[840,850)",0.222416803,0.017987989,85,0.080875133
2010,2010,"[850,860)",0.187420759,0.011412745,86,0.060893707
2010,2010,"[860,870)",0.282712092,0.04637443,87,0.164034123
2010,2010,"[870,880)",0.63006176,0.138394877,88,0.219652874
2010,2010,"[880,890)",0.17496516,0.023400412,89,0.133743267
2010,2010,"[890,900)",0.837622742,0.202542789,90,0.241806697
2010,2010,"[900,910)",0.797582954,0.302373036,91,0.379111708
2010,2010,"[910,920)",0.278266713,0.056802963,92,0.204131361
2010,2010,"[920,930)",0.75889568,0.167768681,93,0.221069489
2010,2010,"[930,940)",0.460984917,0.061323822,94,0.133027827
2010,2010,"[940,950)",0.076634578,0.006800043,95,0.088733356
2010,2010,"[950,960)",0.424285861,0.003316402,96,0.007816432
2010,2010,"[960,970)",0.674646264,0.265230412,97,0.39313997
2010,2010,"[970,980)",0.395936986,0.043230772,98,0.10918599
2010,2010,"[980,990)",0.523840757,0.109182186,99,0.208426291
2010,2010,"[990,1000)",1.018860206,0.132779529,100,0.130321636
2010,2010,"[1000,1010)",0.049038969,0.003651577,101,0.074462762
2010,2010,"[1010,1020)",0.775291145,0.18263673,102,0.235571799
2010,2010,"[1020,1030)",0.461557189,0.079518115,103,0.172282258
2010,2010,"[1030,1040)",0.132602816,0.002179677,104,0.016437637
2010,2010,"[1040,1050)",0.311077923,0.019085634,105,0.061353226
2010,2010,"[1050,1060)",0.262841771,0.021690623,106,0.0825235
2010,2010,"[1060,1070)",0.754714989,0.148976737,107,0.197394697
2010,2010,"[1070,1080)",0.56362861,0.132420703,108,0.234943189
2010,2010,"[1080,1090)",0.079696717,0.024471507,109,0.307057909
2010,2010,"[1090,1100)",0.202460683,0.105628782,110,0.521724913
2010,2010,"[1100,1110)",0.096891315,0.000466366,111,0.004813291
2010,2010,"[1110,1120)",0.379892125,0.080344905,112,0.211493999
2010,2010,"[1120,1130)",0.328132246,0.129114618,113,0.393483479
2010,2010,"[1130,1140)",0.906092494,0.478517406,114,0.528110993
2010,2010,"[1140,1150)",0.328395233,0.068533026,115,0.208690685
2010,2010,"[1150,1160)",0.057150378,0.000931329,116,0.016296114
2010,2010,"[1160,1170)",0.42789903,0.037827695,117,0.088403321
2010,2010,"[1170,1180)",0.398945109,0.049910946,118,0.125107302
2010,2010,"[1180,1190)",0.101631856,0.017903909,119,0.176164339
2010,2010,"[1190,1200)",0.410421789,0.047738686,120,0.116316158
2010,2010,"[1200,1210)",0.169164235,0.021642844,121,0.127939833
2010,2010,"[1210,1220)",0.338477341,0.002555322,122,0.007549463
2010,2010,"[1220,1230)",0.332077708,0.048899203,123,0.14725229
2010,2010,"[1230,1240)",0.710037324,0.144513305,124,0.203529167
2010,2010,"[1240,1250)",0.456500098,0.15310822,125,0.33539581
2010,2010,"[1250,1260)",0.183553424,0.016754083,126,0.091276332
2010,2010,"[1260,1270)",0.352796271,0.009333438,127,0.026455604
2010,2010,"[1270,1280)",0.189190017,0.04229483,128,0.223557408
2010,2010,"[1280,1290)",0.225487078,0.021144599,129,0.093772996
2010,2010,"[1290,1300)",0.067575749,0,130,0
2010,2010,"[1300,1310)",0.036803089,0.005542732,131,0.150605066
2010,2010,"[1310,1320)",0.063330079,0,132,0
2010,2010,"[1320,1330)",0.033718265,0.000153803,133,0.004561409
2010,2010,"[1330,1340)",0.024151138,0.0006925,134,0.028673576
2010,2010,"[1340,1350)",0.030068627,0.003308667,135,0.110037169
2010,2010,"[1360,1370)",0.074685304,0.008777149,137,0.117521764
2010,2010,"[1370,1380)",0.163828314,0.00801004,138,0.048892894
2010,2010,"[1380,1390)",0.062154366,0.000924312,139,0.014871238
2010,2010,"[1390,1400)",0.454551162,0.107804989,140,0.237167997
2010,2010,"[1400,1410)",0.117858009,0.006565435,141,0.055706308
2010,2010,"[1410,1420)",0.003389302,7.71E-05,142,0.02274902
2010,2010,"[1420,1430)",0.11916534,0.026433596,143,0.221822856
2010,2010,"[1430,1440)",0.212107548,0.006244069,144,0.029438222
2010,2010,"[1440,1450)",0.02484582,0,145,0
2010,2010,"[1450,1460)",0.05741569,0,146,0
2010,2010,"[1460,1470)",0.333135799,0.034190798,147,0.102633215
2010,2010,"[1470,1480)",0.179170738,0.003019171,148,0.016850802
2010,2010,"[1480,1490)",0.020414157,0,149,0
2010,2010,"[1490,1500)",0.176016609,0,150,0
2011,2011,"[250,260)",0.242576258,0.04909623,26,0.202395034
2011,2011,"[260,270)",0.091936345,0.000934691,27,0.010166714
2011,2011,"[270,280)",0.109530241,0.009762869,28,0.089134
2011,2011,"[280,290)",0.037760949,0.00347371,29,0.091992128
2011,2011,"[290,300)",0.109299718,0.002880209,30,0.026351474
2011,2011,"[300,310)",0.358420755,0.020473134,31,0.057120393
2011,2011,"[310,320)",0.039299128,0.004988083,32,0.126926043
2011,2011,"[320,330)",0.021844051,0.001247744,33,0.057120527
2011,2011,"[330,340)",0.069669404,0.01116373,34,0.160238625
2011,2011,"[340,350)",0.154780109,0.011243655,35,0.072642766
2011,2011,"[350,360)",0.040303287,0.000547943,36,0.013595497
2011,2011,"[360,370)",0.109815033,0.002968016,37,0.027027409
2011,2011,"[370,380)",0.120664335,0.047480641,38,0.393493581
2011,2011,"[380,390)",0.310631645,0.083308995,39,0.268192235
2011,2011,"[390,400)",0.432864479,0.013374026,40,0.030896567
2011,2011,"[400,410)",0.195527417,0.008971696,41,0.045884591
2011,2011,"[410,420)",0.220228438,7.79E-05,42,0.000353935
2011,2011,"[420,430)",0.278288536,0.003583166,43,0.012875722
2011,2011,"[430,440)",0.074527799,0,44,0
2011,2011,"[440,450)",0.112392699,0,45,0
2011,2011,"[450,460)",0.478400929,0.000855807,46,0.001788891
2011,2011,"[460,470)",0.009944427,0,47,0
2011,2011,"[470,480)",0.12013135,0.001478001,48,0.012303204
2011,2011,"[480,490)",0.087512669,0,49,0
2011,2011,"[490,500)",0.035860484,7.77E-05,50,0.002167464
2011,2011,"[500,510)",0.015973829,0,51,0
2011,2011,"[510,520)",0.167300906,0.017076613,52,0.102071255
2011,2011,"[520,530)",0.128475545,0.013895275,53,0.108155018
2011,2011,"[530,540)",0.028935043,7.76E-05,54,0.00268161
2011,2011,"[540,550)",0.016059817,0,55,0
2011,2011,"[550,560)",0.006991562,0,56,0
2011,2011,"[560,570)",0.055786291,0.003491317,57,0.062583781
2011,2011,"[570,580)",0.093826362,0,58,0
2011,2011,"[590,600)",0.034853467,0.000542019,60,0.015551377
2011,2011,"[610,620)",0.257613243,0.011638796,62,0.045179337
2011,2011,"[620,630)",0.058472572,0.032091169,63,0.548824307
2011,2011,"[630,640)",0.020539639,0.00357763,64,0.174181725
2011,2011,"[640,650)",0.188458606,0.076851141,65,0.407787908
2011,2011,"[650,660)",0.057840623,0.032296925,66,0.558377891
2011,2011,"[660,670)",0.42675179,0.077384334,67,0.181333354
2011,2011,"[670,680)",0.550907867,0.208378672,68,0.378245954
2011,2011,"[680,690)",0.006966051,0.005267812,69,0.756212081
2011,2011,"[690,700)",0.280755898,0.000697999,70,0.002486143
2011,2011,"[700,710)",0.024802414,0.004577207,71,0.184546826
2011,2011,"[710,720)",0.097482555,0.004218943,72,0.043278957
2011,2011,"[720,730)",0.029819118,0.001292176,73,0.043333797
2011,2011,"[730,740)",0.044701643,0.001243972,74,0.027828335
2011,2011,"[740,750)",0.12234552,0.000777603,75,0.006355791
2011,2011,"[750,760)",0.169791917,0.002956629,76,0.017413249
2011,2011,"[760,770)",0.129215116,0.006464019,77,0.050025253
2011,2011,"[770,780)",0.079089309,0,78,0
2011,2011,"[780,790)",0.016151174,0,79,0
2011,2011,"[790,800)",0.026863936,0.00015619,80,0.005814118
2011,2011,"[800,810)",0.024082028,0,81,0
2011,2011,"[810,820)",0.058574663,0,82,0
2011,2011,"[820,830)",0.113339174,0.001953126,83,0.017232579
2011,2011,"[830,840)",0.012345338,0,84,0
2011,2011,"[840,850)",0.122330929,0.003057299,85,0.024992036
2011,2011,"[850,860)",0.096977348,0.002812259,86,0.028999129
2011,2011,"[860,870)",0.104337084,0.012729177,87,0.122000509
2011,2011,"[870,880)",0.308919548,0.098318745,88,0.318266504
2011,2011,"[880,890)",0.048835559,0.000860961,89,0.017629799
2011,2011,"[890,900)",0.243417669,0.020660318,90,0.084876001
2011,2011,"[900,910)",0.3219371,0.151659518,91,0.471084313
2011,2011,"[910,920)",0.154107928,0.111675101,92,0.724655134
2011,2011,"[920,930)",0.37125972,0.100739617,93,0.271345399
2011,2011,"[930,940)",0.290579311,0.125563584,94,0.432114672
2011,2011,"[940,950)",0.026208139,0.007893872,95,0.301199271
2011,2011,"[950,960)",0.269765019,0.016363325,96,0.060657696
2011,2011,"[960,970)",0.277452939,0.072570814,97,0.261560805
2011,2011,"[970,980)",0.191114894,0.016152327,98,0.084516319
2011,2011,"[980,990)",0.22959932,0.060499175,99,0.263498929
2011,2011,"[990,1000)",0.560838119,0.099894217,100,0.178115955
2011,2011,"[1000,1010)",0.025686585,0.002611179,101,0.101655356
2011,2011,"[1010,1020)",0.429968487,0.128489673,102,0.298835092
2011,2011,"[1020,1030)",0.256428333,0.068684195,103,0.267849478
2011,2011,"[1030,1040)",0.050807902,0.016892705,104,0.332481852
2011,2011,"[1040,1050)",0.083594507,0.01548054,105,0.185186088
