distMark,year,f_year,urban_perc
747,2009,2009,0.089003187
748,2009,2009,0.075342259
749,2009,2009,0.085542123
750,2009,2009,0.086146325
751,2009,2009,0.082003986
752,2009,2009,0.070695942
753,2009,2009,0.059006696
754,2009,2009,0.051004704
755,2009,2009,0.041325404
756,2009,2009,0.037427939
757,2009,2009,0.037358025
758,2009,2009,0.037498112
759,2009,2009,0.03785297
760,2009,2009,0.048044481
761,2009,2009,0.060269236
762,2009,2009,0.066359904
763,2009,2009,0.068713952
764,2009,2009,0.067160758
765,2009,2009,0.069862225
766,2009,2009,0.070609669
767,2009,2009,0.070761075
768,2009,2009,0.065767463
769,2009,2009,0.064940808
770,2009,2009,0.064002274
771,2009,2009,0.063219163
772,2009,2009,0.055959805
773,2009,2009,0.051756017
774,2009,2009,0.043276492
775,2009,2009,0.032733098
776,2009,2009,0.030225623
777,2009,2009,0.022373018
778,2009,2009,0.025813221
779,2009,2009,0.029446524
780,2009,2009,0.036740515
781,2009,2009,0.045925729
782,2009,2009,0.051154673
783,2009,2009,0.05867696
784,2009,2009,0.060510619
785,2009,2009,0.064652111
786,2009,2009,0.073813435
787,2009,2009,0.089780845
788,2009,2009,0.110362291
789,2009,2009,0.113277994
790,2009,2009,0.111030561
791,2009,2009,0.096043982
792,2009,2009,0.090654373
793,2009,2009,0.087616885
794,2009,2009,0.084473394
795,2009,2009,0.070941858
796,2009,2009,0.069532406
797,2009,2009,0.077765363
798,2009,2009,0.092065143
799,2009,2009,0.117565093
800,2009,2009,0.135499653
801,2009,2009,0.162505691
802,2009,2009,0.18287169
803,2009,2009,0.185198908
804,2009,2009,0.191479005
805,2009,2009,0.191134036
806,2009,2009,0.19288944
807,2009,2009,0.195402462
808,2009,2009,0.199103965
809,2009,2009,0.202171281
810,2009,2009,0.20181864
811,2009,2009,0.181508454
812,2009,2009,0.154991384
813,2009,2009,0.128596745
814,2009,2009,0.091613015
815,2009,2009,0.05598993
816,2009,2009,0.026236428
817,2009,2009,0.021863604
818,2009,2009,0.019850754
819,2009,2009,0.020344376
820,2009,2009,0.020766937
821,2009,2009,0.02120737
822,2009,2009,0.02100931
823,2009,2009,0.019807058
824,2009,2009,0.02099152
825,2009,2009,0.021080205
826,2009,2009,0.017762729
827,2009,2009,0.016933901
828,2009,2009,0.007607292
829,2009,2009,0.002479183
830,2009,2009,0.002367658
831,2009,2009,0.002302248
832,2009,2009,0.004460716
833,2009,2009,0.006474458
834,2009,2009,0.006206566
835,2009,2009,0.005995691
836,2009,2009,0.005843857
837,2009,2009,0.00584386
838,2009,2009,0.005924671
839,2009,2009,0.004021262
840,2009,2009,0.018429118
841,2009,2009,0.039471922
842,2009,2009,0.05337864
843,2009,2009,0.072471692
844,2009,2009,0.097207289
845,2009,2009,0.11439086
846,2009,2009,0.145461137
847,2009,2009,0.192985633
848,2009,2009,0.276718591
849,2009,2009,0.357180326
850,2009,2009,0.43684566
851,2009,2009,0.510751363
852,2009,2009,0.556079413
853,2009,2009,0.573649475
854,2009,2009,0.568726124
855,2009,2009,0.547039157
856,2009,2009,0.521031363
857,2009,2009,0.503522142
858,2009,2009,0.473351655
859,2009,2009,0.455646297
860,2009,2009,0.421269124
861,2009,2009,0.373749167
862,2009,2009,0.335067453
863,2009,2009,0.277579213
864,2009,2009,0.232763636
865,2009,2009,0.195817587
866,2009,2009,0.164514172
867,2009,2009,0.134595876
868,2009,2009,0.102594729
869,2009,2009,0.074479464
870,2009,2009,0.051829092
871,2009,2009,0.03116208
872,2009,2009,0.014542375
873,2009,2009,0
874,2009,2009,0
875,2009,2009,0.006545133
876,2009,2009,0.025897139
877,2009,2009,0.040308764
878,2009,2009,0.060371342
879,2009,2009,0.097035064
880,2009,2009,0.128737366
881,2009,2009,0.147963062
882,2009,2009,0.148484751
883,2009,2009,0.147302407
884,2009,2009,0.133901437
885,2009,2009,0.108790771
886,2009,2009,0.091955227
887,2009,2009,0.090464238
888,2009,2009,0.094066477
889,2009,2009,0.086792411
890,2009,2009,0.067598079
891,2009,2009,0.048791864
892,2009,2009,0.036217612
893,2009,2009,0.021304369
894,2009,2009,0.012728366
895,2009,2009,0.008449969
896,2009,2009,0.006258281
897,2009,2009,0.010301607
898,2009,2009,0.020434836
899,2009,2009,0.022341425
900,2009,2009,0.022296168
901,2009,2009,0.022251074
902,2009,2009,0.022296175
903,2009,2009,0.022296178
904,2009,2009,0.022161447
905,2009,2009,0.022028347
906,2009,2009,0.022251247
907,2009,2009,0.026565595
908,2009,2009,0.045609317
909,2009,2009,0.05841093
910,2009,2009,0.058167247
911,2009,2009,0.055627631
912,2009,2009,0.05472561
913,2009,2009,0.053745149
914,2009,2009,0.052593581
915,2009,2009,0.054541602
916,2009,2009,0.063070572
917,2009,2009,0.064338487
918,2009,2009,0.067743761
919,2009,2009,0.066171055
920,2009,2009,0.057987726
921,2009,2009,0.04005689
922,2009,2009,0.028865914
923,2009,2009,0.015372667
924,2009,2009,0.010861252
925,2009,2009,0.012893428
926,2009,2009,0.017080203
927,2009,2009,0.016971484
928,2009,2009,0.017007547
929,2009,2009,0.015008998
930,2009,2009,0.0106747
931,2009,2009,0.010584265
932,2009,2009,0.010407974
933,2009,2009,0.010300752
934,2009,2009,0.008140271
935,2009,2009,0.008107271
936,2009,2009,0.006117799
937,2009,2009,0.006310838
938,2009,2009,0.002181683
939,2009,2009,0.009124878
940,2009,2009,0.018851865
941,2009,2009,0.018941156
942,2009,2009,0.018719574
943,2009,2009,0.016078637
944,2009,2009,0.020028535
945,2009,2009,0.019381573
946,2009,2009,0.016900393
947,2009,2009,0.016448602
948,2009,2009,0.014159645
949,2009,2009,0.013934134
950,2009,2009,0.01199129
951,2009,2009,0.011991288
952,2009,2009,0.012186118
953,2009,2009,0.012387416
954,2009,2009,0.006258311
955,2009,2009,0
956,2009,2009,0
957,2009,2009,0
958,2009,2009,0
959,2009,2009,0
960,2009,2009,0
961,2009,2009,0.006736144
962,2009,2009,0.017724267
963,2009,2009,0.019721491
964,2009,2009,0.019764772
965,2009,2009,0.019507746
966,2009,2009,0.019340063
967,2009,2009,0.019216193
968,2009,2009,0.019175251
969,2009,2009,0.019134485
970,2009,2009,0.019013206
971,2009,2009,0.018775195
972,2009,2009,0.01858138
973,2009,2009,0.018059386
974,2009,2009,0.013715952
975,2009,2009,0.003880786
976,2009,2009,0
977,2009,2009,0
978,2009,2009,0
979,2009,2009,0
980,2009,2009,0
981,2009,2009,0
982,2009,2009,0
983,2009,2009,0
984,2009,2009,0
985,2009,2009,0
986,2009,2009,0
987,2009,2009,0
988,2009,2009,0
989,2009,2009,0
990,2009,2009,0
991,2009,2009,0
992,2009,2009,0
993,2009,2009,0
994,2009,2009,0.002086117
995,2009,2009,0.004146287
996,2009,2009,0.004070343
997,2009,2009,0.003965428
998,2009,2009,0.003880786
999,2009,2009,0.005732187
1000,2009,2009,0.022972777
1001,2009,2009,0.059688797
1002,2009,2009,0.099739465
1003,2009,2009,0.147126238
1004,2009,2009,0.198715393
1005,2009,2009,0.24888498
1006,2009,2009,0.309936117
1007,2009,2009,0.344912412
1008,2009,2009,0.365922083
1009,2009,2009,0.390065243
1010,2009,2009,0.400840923
1011,2009,2009,0.386821726
1012,2009,2009,0.373501973
1013,2009,2009,0.333082935
1014,2009,2009,0.296519595
1015,2009,2009,0.255942929
1016,2009,2009,0.211892403
1017,2009,2009,0.178808956
1018,2009,2009,0.150627181
1019,2009,2009,0.12570313
1020,2009,2009,0.107444144
1021,2009,2009,0.094638919
1022,2009,2009,0.074666167
1023,2009,2009,0.068763661
1024,2009,2009,0.063510824
1025,2009,2009,0.053901639
1026,2009,2009,0.044501788
1027,2009,2009,0.037228159
1028,2009,2009,0.032795512
1029,2009,2009,0.028606278
1030,2009,2009,0.022841441
1031,2009,2009,0.017229408
1032,2009,2009,0.017531468
1033,2009,2009,0.015988354
1034,2009,2009,0.014451959
1035,2009,2009,0.010814043
1036,2009,2009,0
1037,2009,2009,0
1038,2009,2009,0
1039,2009,2009,0
1040,2009,2009,0.010829548
1041,2009,2009,0.051303485
1042,2009,2009,0.081932456
1043,2009,2009,0.095272313
1044,2009,2009,0.092648203
1045,2009,2009,0.084671974
1046,2009,2009,0.058090694
1047,2009,2009,0.044706498
1048,2009,2009,0.028177534
1049,2009,2009,0.022804462
1050,2009,2009,0.016281607
1051,2009,2009,0.016085025
1052,2009,2009,0.014017916
1053,2009,2009,0.007994227
1054,2009,2009,0.004013155
1055,2009,2009,0.004029324
1056,2009,2009,0.004029328
1057,2009,2009,0.004021221
1058,2009,2009,0.004029321
1059,2009,2009,0.004045619
1060,2009,2009,0.004120629
1061,2009,2009,0.002099236
1062,2009,2009,0.014881875
1063,2009,2009,0.042704274
1064,2009,2009,0.069509991
1065,2009,2009,0.093406846
1066,2009,2009,0.129487635
1067,2009,2009,0.153398263
1068,2009,2009,0.118810401
1069,2009,2009,0.092562713
1070,2009,2009,0.059027007
1071,2009,2009,0.042073311
1072,2009,2009,0.037708276
1073,2009,2009,0.043536373
1074,2009,2009,0.034810537
1075,2009,2009,0.02198381
1076,2009,2009,0.017669267
1077,2009,2009,0.01166499
1078,2009,2009,0.00579867
1079,2009,2009,0.003865781
1080,2009,2009,0.003858323
1081,2009,2009,0.003873266
1082,2009,2009,0.003903505
1083,2009,2009,0.003895902
1084,2009,2009,0.003903505
1085,2009,2009,0.003911138
1086,2009,2009,0.003911137
1087,2009,2009,0.003941972
1088,2009,2009,0.004013161
1089,2009,2009,0.004053835
1090,2009,2009,0.004086969
1091,2009,2009,0.00613045
1092,2009,2009,0.008224317
1093,2009,2009,0.010452323
1094,2009,2009,0.01488215
1095,2009,2009,0.029890965
1096,2009,2009,0.03770649
1097,2009,2009,0.043088253
1098,2009,2009,0.051295734
1099,2009,2009,0.059955874
1100,2009,2009,0.061463336
1101,2009,2009,0.071518768
1102,2009,2009,0.086456167
1103,2009,2009,0.104859991
1104,2009,2009,0.136165239
1105,2009,2009,0.170081825
1106,2009,2009,0.197695761
1107,2009,2009,0.224933023
1108,2009,2009,0.247632319
1109,2009,2009,0.285491789
1110,2009,2009,0.319405607
1111,2009,2009,0.339481972
1112,2009,2009,0.328106455
1113,2009,2009,0.301694023
1114,2009,2009,0.24230193
1115,2009,2009,0.192570233
1116,2009,2009,0.145498084
1117,2009,2009,0.111025137
1118,2009,2009,0.08753936
1119,2009,2009,0.065627587
1120,2009,2009,0.052591186
1121,2009,2009,0.044083946
1122,2009,2009,0.035025524
1123,2009,2009,0.030465497
1124,2009,2009,0.026243313
1125,2009,2009,0.010073102
1126,2009,2009,0.002018733
1127,2009,2009,0
1128,2009,2009,0
1129,2009,2009,0
1130,2009,2009,0
1131,2009,2009,0
1132,2009,2009,0
1133,2009,2009,0
1134,2009,2009,0
1135,2009,2009,0
1136,2009,2009,0
1137,2009,2009,0
1138,2009,2009,0.001878431
1139,2009,2009,0.005688722
1140,2009,2009,0.00569953
1141,2009,2009,0.003799689
1142,2009,2009,0.005699536
1143,2009,2009,0.007556307
1144,2009,2009,0.01687406
1145,2009,2009,0.018749086
1146,2009,2009,0.018713997
1147,2009,2009,0.018784293
1148,2009,2009,0.018784296
1149,2009,2009,0.020662728
1150,2009,2009,0.033811733
1151,2009,2009,0.058013119
1152,2009,2009,0.059772654
1153,2009,2009,0.064771448
1154,2009,2009,0.064413767
1155,2009,2009,0.066132499
1156,2009,2009,0.06674568
1157,2009,2009,0.06422836
1158,2009,2009,0.059688703
1159,2009,2009,0.058667047
1160,2009,2009,0.055847954
1161,2009,2009,0.05483781
1162,2009,2009,0.051614847
1163,2009,2009,0.046280597
1164,2009,2009,0.034382095
1165,2009,2009,0.028548956
1166,2009,2009,0.029124565
1167,2009,2009,0.027188772
1168,2009,2009,0.025208616
1169,2009,2009,0.025324667
1170,2009,2009,0.022864476
1171,2009,2009,0.022353358
1172,2009,2009,0.022155267
1173,2009,2009,0.022606003
1174,2009,2009,0.022864453
1175,2009,2009,0.022353409
1176,2009,2009,0.027233023
1177,2009,2009,0.035759667
1178,2009,2009,0.036724902
1179,2009,2009,0.038141081
1180,2009,2009,0.037923789
1181,2009,2009,0.03799495
1182,2009,2009,0.030628245
1183,2009,2009,0.034193576
1184,2009,2009,0.037848244
1185,2009,2009,0.04419498
1186,2009,2009,0.050740032
1187,2009,2009,0.059359399
1188,2009,2009,0.06608256
1189,2009,2009,0.066752874
1190,2009,2009,0.057102171
1191,2009,2009,0.051723379
1192,2009,2009,0.05481423
1193,2009,2009,0.067050847
1194,2009,2009,0.073278649
1195,2009,2009,0.065859179
1196,2009,2009,0.062307686
1197,2009,2009,0.058503119
1198,2009,2009,0.073051858
1199,2009,2009,0.129606784
1200,2009,2009,0.208158657
1201,2009,2009,0.290669909
1202,2009,2009,0.373329702
1203,2009,2009,0.446465495
1204,2009,2009,0.505843502
1205,2009,2009,0.563109628
1206,2009,2009,0.615089751
1207,2009,2009,0.63682542
1208,2009,2009,0.607716494
1209,2009,2009,0.576503915
1210,2009,2009,0.55160555
1211,2009,2009,0.543093479
1212,2009,2009,0.55582026
1213,2009,2009,0.580742615
1214,2009,2009,0.589830809
1215,2009,2009,0.586126441
1216,2009,2009,0.579488942
1217,2009,2009,0.537743228
1218,2009,2009,0.512112135
1219,2009,2009,0.462959391
1220,2009,2009,0.410701751
1221,2009,2009,0.350575093
1222,2009,2009,0.303118348
1223,2009,2009,0.288165283
1224,2009,2009,0.271020068
1225,2009,2009,0.278377372
1226,2009,2009,0.289638859
1227,2009,2009,0.27345912
1228,2009,2009,0.23801351
1229,2009,2009,0.210046276
1230,2009,2009,0.189940701
1231,2009,2009,0.156453844
1232,2009,2009,0.116822861
1233,2009,2009,0.079271623
1234,2009,2009,0.047779541
1235,2009,2009,0.02717623
1236,2009,2009,0.055042763
1237,2009,2009,0.074569644
1238,2009,2009,0.098848179
1239,2009,2009,0.113646293
1240,2009,2009,0.122486063
1241,2009,2009,0.150745725
1242,2009,2009,0.182071844
1243,2009,2009,0.223254662
1244,2009,2009,0.249270569
1245,2009,2009,0.284577655
1246,2009,2009,0.333075716
1247,2009,2009,0.382183588
1248,2009,2009,0.441967404
1249,2009,2009,0.477342243
1250,2009,2009,0.494338828
1251,2009,2009,0.50594565
1252,2009,2009,0.50802018
1253,2009,2009,0.49544355
1254,2009,2009,0.48486673
1255,2009,2009,0.451339772
1256,2009,2009,0.440842837
1257,2009,2009,0.437564278
1258,2009,2009,0.436643006
1259,2009,2009,0.407723731
1260,2009,2009,0.37156917
1261,2009,2009,0.339367686
1262,2009,2009,0.313321945
1263,2009,2009,0.294889702
1264,2009,2009,0.248210533
1265,2009,2009,0.205351214
1266,2009,2009,0.180709757
1267,2009,2009,0.157654856
1268,2009,2009,0.14061138
1269,2009,2009,0.12570183
1270,2009,2009,0.135087063
1271,2009,2009,0.133371647
1272,2009,2009,0.129880145
1273,2009,2009,0.136826546
1274,2009,2009,0.165506432
1275,2009,2009,0.191608719
1276,2009,2009,0.218393984
1277,2009,2009,0.237425244
1278,2009,2009,0.245716999
1279,2009,2009,0.252358186
1280,2009,2009,0.267270182
1281,2009,2009,0.299586781
1282,2009,2009,0.318667367
1283,2009,2009,0.353952932
1284,2009,2009,0.383899469
1285,2009,2009,0.410570569
1286,2009,2009,0.436095579
1287,2009,2009,0.446534312
1288,2009,2009,0.441734409
1289,2009,2009,0.444999491
1290,2009,2009,0.4570509
1291,2009,2009,0.477600194
1292,2009,2009,0.488080115
1293,2009,2009,0.508377047
1294,2009,2009,0.513363511
1295,2009,2009,0.54111598
1296,2009,2009,0.567055112
1297,2009,2009,0.581758586
1298,2009,2009,0.585382474
1299,2009,2009,0.61047129
1300,2009,2009,0.648306981
1301,2009,2009,0.690365101
1302,2009,2009,0.734733721
1303,2009,2009,0.75855438
1304,2009,2009,0.77895869
1305,2009,2009,0.797476732
1306,2009,2009,0.792741836
1307,2009,2009,0.77199795
1308,2009,2009,0.786556935
1309,2009,2009,0.795909699
1310,2009,2009,0.815465726
1311,2009,2009,0.797868115
1312,2009,2009,0.752386469
1313,2009,2009,0.694659885
1314,2009,2009,0.63644732
1315,2009,2009,0.573525983
1316,2009,2009,0.515259009
1317,2009,2009,0.477738212
1318,2009,2009,0.451483117
1319,2009,2009,0.411934726
1320,2009,2009,0.366216552
1321,2009,2009,0.329224424
1322,2009,2009,0.278334241
1323,2009,2009,0.267870084
1324,2009,2009,0.317962655
1325,2009,2009,0.379699427
1326,2009,2009,0.410269813
1327,2009,2009,0.418272561
1328,2009,2009,0.413046288
1329,2009,2009,0.401639779
1330,2009,2009,0.407836363
1331,2009,2009,0.394250009
1332,2009,2009,0.37010737
1333,2009,2009,0.340227794
1334,2009,2009,0.318136224
1335,2009,2009,0.291951771
1336,2009,2009,0.295871714
1337,2009,2009,0.298621147
1338,2009,2009,0.296667737
1339,2009,2009,0.292195654
1340,2009,2009,0.281910507
1341,2009,2009,0.26816084
1342,2009,2009,0.261776282
1343,2009,2009,0.245085077
1344,2009,2009,0.222076416
1345,2009,2009,0.205858628
1346,2009,2009,0.18018101
1347,2009,2009,0.178521382
1348,2009,2009,0.184861232
1349,2009,2009,0.206068804
1350,2009,2009,0.233849046
1351,2009,2009,0.258070558
1352,2009,2009,0.294462604
1353,2009,2009,0.334341977
1354,2009,2009,0.356508985
1355,2009,2009,0.360869132
1356,2009,2009,0.349765116
1357,2009,2009,0.339919096
1358,2009,2009,0.325661577
1359,2009,2009,0.285789778
1360,2009,2009,0.25077045
1361,2009,2009,0.235578487
1362,2009,2009,0.210183484
1363,2009,2009,0.180988983
1364,2009,2009,0.158495789
1365,2009,2009,0.140250391
1366,2009,2009,0.121245128
1367,2009,2009,0.118492292
1368,2009,2009,0.116147469
1369,2009,2009,0.123141496
1370,2009,2009,0.126177593
1371,2009,2009,0.141287436
1372,2009,2009,0.163477708
1373,2009,2009,0.185575959
1374,2009,2009,0.212822935
1375,2009,2009,0.245784582
1376,2009,2009,0.275797148
1377,2009,2009,0.315139365
1378,2009,2009,0.355607537
1379,2009,2009,0.392928681
1380,2009,2009,0.412874933
1381,2009,2009,0.401300626
1382,2009,2009,0.380205247
1383,2009,2009,0.370983469
1384,2009,2009,0.367522149
1385,2009,2009,0.373729515
1386,2009,2009,0.371957125
1387,2009,2009,0.360057375
1388,2009,2009,0.327727961
1389,2009,2009,0.307005175
1390,2009,2009,0.283764692
1391,2009,2009,0.266741544
1392,2009,2009,0.256531699
1393,2009,2009,0.262398937
1394,2009,2009,0.260569229
1395,2009,2009,0.263865276
1396,2009,2009,0.297595047
1397,2009,2009,0.306950133
1398,2009,2009,0.350603368
1399,2009,2009,0.401880843
1400,2009,2009,0.456731859
1401,2009,2009,0.469382422
1402,2009,2009,0.439512145
1403,2009,2009,0.399706832
1404,2009,2009,0.371334576
1405,2009,2009,0.374200546
1406,2009,2009,0.396366571
1407,2009,2009,0.410485011
1408,2009,2009,0.412429025
1409,2009,2009,0.408075926
1410,2009,2009,0.373750022
1411,2009,2009,0.346814389
1412,2009,2009,0.330440607
1413,2009,2009,0.314696833
1414,2009,2009,0.281622135
1415,2009,2009,0.244493031
1416,2009,2009,0.197271855
1417,2009,2009,0.160475161
1418,2009,2009,0.126217633
1419,2009,2009,0.105851072
1420,2009,2009,0.104620307
1421,2009,2009,0.106208521
1422,2009,2009,0.11299283
1423,2009,2009,0.114772826
1424,2009,2009,0.126881354
1425,2009,2009,0.147272962
1426,2009,2009,0.160945722
1427,2009,2009,0.156609584
1428,2009,2009,0.156608656
1429,2009,2009,0.161094147
1430,2009,2009,0.157662916
1431,2009,2009,0.14873673
1432,2009,2009,0.175852956
1433,2009,2009,0.225704854
1434,2009,2009,0.286953501
1435,2009,2009,0.331043942
1436,2009,2009,0.335802539
1437,2009,2009,0.349948236
1438,2009,2009,0.351151989
1439,2009,2009,0.34582667
1440,2009,2009,0.363192929
1441,2009,2009,0.362086767
1442,2009,2009,0.335110706
1443,2009,2009,0.314286951
1444,2009,2009,0.289262467
1445,2009,2009,0.258993598
1446,2009,2009,0.235964618
1447,2009,2009,0.217678684
1448,2009,2009,0.205240097
1449,2009,2009,0.200678385
1450,2009,2009,0.202328699
1451,2009,2009,0.208092513
1452,2009,2009,0.198611016
1453,2009,2009,0.175127887
1454,2009,2009,0.157558866
1455,2009,2009,0.149675678
1456,2009,2009,0.136647364
1457,2009,2009,0.135379457
1458,2009,2009,0.132505144
1459,2009,2009,0.124356773
1460,2009,2009,0.113945599
1461,2009,2009,0.107608263
1462,2009,2009,0.088035914
1463,2009,2009,0.062449914
1464,2009,2009,0.038430759
1465,2009,2009,0.015932379
1466,2009,2009,0.018249825
1467,2009,2009,0.052229941
1468,2009,2009,0.086600934
1469,2009,2009,0.135447684
1470,2009,2009,0.19318138
1471,2009,2009,0.24371078
1472,2009,2009,0.299755776
1473,2009,2009,0.336784659
1474,2009,2009,0.374979105
1475,2009,2009,0.407250783
1476,2009,2009,0.427278963
1477,2009,2009,0.417257236
1478,2009,2009,0.410051356
1479,2009,2009,0.389895594
1480,2009,2009,0.373647958
1481,2009,2009,0.318036651
1482,2009,2009,0.27192948
1483,2009,2009,0.223255845
1484,2009,2009,0.188985697
1485,2009,2009,0.17633341
1486,2009,2009,0.177881593
1487,2009,2009,0.203828053
1488,2009,2009,0.267197795
1489,2009,2009,0.305176241
1490,2009,2009,0.354250865
1491,2009,2009,0.384819746
1492,2009,2009,0.431418106
1493,2009,2009,0.466144205
1494,2009,2009,0.506265255
1495,2009,2009,0.572236085
1496,2009,2009,0.647964558
1497,2009,2009,0.685490624
1498,2009,2009,0.711324236
1499,2009,2009,0.740577532
0,2010,2010,0.302623717
1,2010,2010,0.261237406
2,2010,2010,0.256878092
3,2010,2010,0.249841108
4,2010,2010,0.251611783
5,2010,2010,0.258698768
6,2010,2010,0.273676919
7,2010,2010,0.287294215
8,2010,2010,0.297535222
9,2010,2010,0.283795539
10,2010,2010,0.266848244
11,2010,2010,0.251151343
12,2010,2010,0.225777115
13,2010,2010,0.201627722
14,2010,2010,0.178018206
15,2010,2010,0.163918043
16,2010,2010,0.148316143
17,2010,2010,0.13821042
18,2010,2010,0.136681344
19,2010,2010,0.122917886
20,2010,2010,0.098154041
21,2010,2010,0.081944262
22,2010,2010,0.087600587
23,2010,2010,0.096539005
24,2010,2010,0.105477801
25,2010,2010,0.105666695
26,2010,2010,0.105289556
27,2010,2010,0.105477776
28,2010,2010,0.105289556
29,2010,2010,0.105289544
30,2010,2010,0.103875727
31,2010,2010,0.101902265
32,2010,2010,0.089388165
33,2010,2010,0.076736299
34,2010,2010,0.059101681
35,2010,2010,0.043766731
36,2010,2010,0.031577297
37,2010,2010,0.035357473
38,2010,2010,0.053866901
39,2010,2010,0.07217465
40,2010,2010,0.080829449
41,2010,2010,0.087694147
42,2010,2010,0.087694147
43,2010,2010,0.087854653
44,2010,2010,0.088994876
45,2010,2010,0.089827544
46,2010,2010,0.089827544
47,2010,2010,0.0729851
48,2010,2010,0.047588419
49,2010,2010,0.032295496
50,2010,2010,0.023324433
51,2010,2010,0.025118611
52,2010,2010,0.030610767
53,2010,2010,0.036208244
54,2010,2010,0.04559034
55,2010,2010,0.045840847
56,2010,2010,0.047241395
57,2010,2010,0.048616707
58,2010,2010,0.041563333
59,2010,2010,0.028861707
60,2010,2010,0.018236085
61,2010,2010,0.009151489
62,2010,2010,0.009253125
63,2010,2010,0.009374563
64,2010,2010,0.009499225
65,2010,2010,0.009535454
66,2010,2010,0.009535456
67,2010,2010,0.009517309
68,2010,2010,0.009463271
69,2010,2010,0.005677836
70,2010,2010,0.003778157
71,2010,2010,0.003771035
72,2010,2010,0.003806924
73,2010,2010,0.003865792
74,2010,2010,0.003926513
75,2010,2010,0.003934229
76,2010,2010,0.003934226
77,2010,2010,0.009777721
78,2010,2010,0.011664648
79,2010,2010,0.009664119
80,2010,2010,0.007716317
81,2010,2010,0.0096269
82,2010,2010,0.011642002
83,2010,2010,0.015552941
84,2010,2010,0.02921873
85,2010,2010,0.037155301
86,2010,2010,0.040986266
87,2010,2010,0.056053252
88,2010,2010,0.076721391
89,2010,2010,0.096889784
90,2010,2010,0.122555165
91,2010,2010,0.12912225
92,2010,2010,0.129779416
93,2010,2010,0.128587383
94,2010,2010,0.128116723
95,2010,2010,0.127185583
96,2010,2010,0.130185304
97,2010,2010,0.132994866
98,2010,2010,0.132749387
99,2010,2010,0.129300919
100,2010,2010,0.106738853
101,2010,2010,0.086179482
102,2010,2010,0.076731694
103,2010,2010,0.060179836
104,2010,2010,0.04750135
105,2010,2010,0.045926122
106,2010,2010,0.044008217
107,2010,2010,0.040120187
108,2010,2010,0.04004718
109,2010,2010,0.03653956
110,2010,2010,0.021803911
111,2010,2010,0.012765539
112,2010,2010,0.012812275
113,2010,2010,0.012788868
114,2010,2010,0.012765544
115,2010,2010,0.005480977
116,2010,2010,0
117,2010,2010,0
118,2010,2010,0
119,2010,2010,0
120,2010,2010,0
121,2010,2010,0.001807142
122,2010,2010,0.001807141
123,2010,2010,0.001800632
124,2010,2010,0.001803878
125,2010,2010,0.001790955
126,2010,2010,0.001781383
127,2010,2010,0.001778217
128,2010,2010,0.001771914
129,2010,2010,0.001771914
130,2010,2010,0.001765657
131,2010,2010,0.00176878
132,2010,2010,0.001778214
133,2010,2010,0.00178456
134,2010,2010,0.001794167
135,2010,2010,0
136,2010,2010,0.00181699
137,2010,2010,0.012788638
138,2010,2010,0.047849874
139,2010,2010,0.081728345
140,2010,2010,0.127730576
141,2010,2010,0.173212403
142,2010,2010,0.232531688
143,2010,2010,0.298440788
144,2010,2010,0.365314044
145,2010,2010,0.424412419
146,2010,2010,0.457698057
147,2010,2010,0.483474669
148,2010,2010,0.493016876
149,2010,2010,0.513876554
150,2010,2010,0.524632688
151,2010,2010,0.516017819
152,2010,2010,0.509335954
153,2010,2010,0.505461704
154,2010,2010,0.468909326
155,2010,2010,0.419374931
156,2010,2010,0.360506934
157,2010,2010,0.313919055
158,2010,2010,0.244241034
159,2010,2010,0.178321776
160,2010,2010,0.120743862
161,2010,2010,0.083745946
162,2010,2010,0.044747552
163,2010,2010,0.024147596
164,2010,2010,0.018679002
165,2010,2010,0.016874062
166,2010,2010,0.016937578
167,2010,2010,0.016969347
168,2010,2010,0.016969015
169,2010,2010,0.017033164
170,2010,2010,0.017065447
171,2010,2010,0.017033113
172,2010,2010,0.018925753
173,2010,2010,0.022668152
174,2010,2010,0.024650665
175,2010,2010,0.038068293
176,2010,2010,0.052994031
177,2010,2010,0.062339551
178,2010,2010,0.061411465
179,2010,2010,0.067597257
180,2010,2010,0.072155521
181,2010,2010,0.075085869
182,2010,2010,0.076463471
183,2010,2010,0.076463641
184,2010,2010,0.076328027
185,2010,2010,0.076327986
186,2010,2010,0.067572806
187,2010,2010,0.047673295
188,2010,2010,0.035066157
189,2010,2010,0.029701676
190,2010,2010,0.024502878
191,2010,2010,0.022832593
192,2010,2010,0.022792559
193,2010,2010,0.031614061
194,2010,2010,0.056203489
195,2010,2010,0.06345177
196,2010,2010,0.061798181
197,2010,2010,0.063902363
198,2010,2010,0.062348656
199,2010,2010,0.05910172
200,2010,2010,0.057724312
201,2010,2010,0.058038395
202,2010,2010,0.05856953
203,2010,2010,0.059001475
204,2010,2010,0.059219866
205,2010,2010,0.051626316
206,2010,2010,0.033188376
207,2010,2010,0.012930434
208,2010,2010,0
209,2010,2010,0.005572479
210,2010,2010,0.005562147
211,2010,2010,0.005562144
212,2010,2010,0.005572477
213,2010,2010,0.00561419
214,2010,2010,0.005656528
215,2010,2010,0.005699517
216,2010,2010,0.005710365
217,2010,2010,0.005667213
218,2010,2010,0.005656527
219,2010,2010,0.005677939
220,2010,2010,0.005721252
221,2010,2010,0.003850888
222,2010,2010,0
223,2010,2010,0
