DistMark,year,f_year,size,mov_aver,reserve,reserve_name,reserve_without_nj
599,2006,2006,0,0.105,N,non-PAs,N
600,2006,2006,0,0.105,N,non-PAs,N
601,2006,2006,0,0.105,N,non-PAs,N
602,2006,2006,0,0.105,N,non-PAs,N
603,2006,2006,0,0.045,N,non-PAs,N
604,2006,2006,0,0.035,N,non-PAs,N
605,2006,2006,0,0.01,N,non-PAs,N
606,2006,2006,0,0.01,N,non-PAs,N
607,2006,2006,0,0.01,N,non-PAs,N
608,2006,2006,0,0.01,N,non-PAs,N
609,2006,2006,0,0.01,N,non-PAs,N
610,2006,2006,0,0.01,N,non-PAs,N
611,2006,2006,0,0.01,N,non-PAs,N
612,2006,2006,0,0.01,N,non-PAs,N
613,2006,2006,0,0.01,N,non-PAs,N
614,2006,2006,0,0.01,N,non-PAs,N
615,2006,2006,0,0.01,N,non-PAs,N
616,2006,2006,0,0.015,N,non-PAs,N
617,2006,2006,0,0.015,N,non-PAs,N
618,2006,2006,0,0.005,N,non-PAs,N
619,2006,2006,0,0.005,N,non-PAs,N
620,2006,2006,0,0.005,N,non-PAs,N
621,2006,2006,0,0.005,N,non-PAs,N
622,2006,2006,0,0.005,N,non-PAs,N
623,2006,2006,0,0.005,N,non-PAs,N
624,2006,2006,0,0.005,N,non-PAs,N
625,2006,2006,0,0.005,N,non-PAs,N
626,2006,2006,0,0.015,N,non-PAs,N
627,2006,2006,0,0.015,N,non-PAs,N
628,2006,2006,0,0.02,N,non-PAs,N
629,2006,2006,0,0.03,N,non-PAs,N
630,2006,2006,0,0.03,N,non-PAs,N
631,2006,2006,0,0.03,N,non-PAs,N
632,2006,2006,0,0.03,N,non-PAs,N
633,2006,2006,0,0.03,N,non-PAs,N
634,2006,2006,0,0.035,N,non-PAs,N
635,2006,2006,0,0.035,N,non-PAs,N
636,2006,2006,0,0.045,N,non-PAs,N
637,2006,2006,0,0.045,N,non-PAs,N
638,2006,2006,0,0.045,N,non-PAs,N
639,2006,2006,0,0.045,N,non-PAs,N
640,2006,2006,0,0.045,N,non-PAs,N
641,2006,2006,0.25,0.045,N,non-PAs,N
642,2006,2006,0,0.045,N,non-PAs,N
643,2006,2006,0,0.045,N,non-PAs,N
644,2006,2006,0,0.045,N,non-PAs,N
645,2006,2006,0,0.045,N,non-PAs,N
646,2006,2006,0,0.045,N,non-PAs,N
647,2006,2006,0,0.045,N,non-PAs,N
648,2006,2006,0,0.045,N,non-PAs,N
649,2006,2006,0,0.045,N,non-PAs,N
650,2006,2006,0,0.045,N,non-PAs,N
651,2006,2006,0.5,0.045,N,non-PAs,N
652,2006,2006,0,0.045,N,non-PAs,N
653,2006,2006,0.25,0.045,N,non-PAs,N
654,2006,2006,0.5,0.045,N,non-PAs,N
655,2006,2006,0,0.045,N,non-PAs,N
656,2006,2006,0,0.045,N,non-PAs,N
657,2006,2006,0,0.045,N,non-PAs,N
658,2006,2006,0,0.045,N,non-PAs,N
659,2006,2006,0.25,0.065,N,non-PAs,N
660,2006,2006,0,0.065,N,non-PAs,N
661,2006,2006,0.5,0.065,N,non-PAs,N
662,2006,2006,0,0.065,N,non-PAs,N
663,2006,2006,0,0.065,N,non-PAs,N
664,2006,2006,0,0.065,N,non-PAs,N
665,2006,2006,0,0.065,N,non-PAs,N
666,2006,2006,0,0.06,N,non-PAs,N
667,2006,2006,0,0.06,N,non-PAs,N
668,2006,2006,0,0.08,N,non-PAs,N
669,2006,2006,0,0.08,N,non-PAs,N
670,2006,2006,0,0.095,N,non-PAs,N
671,2006,2006,0,0.095,N,non-PAs,N
672,2006,2006,0,0.095,N,non-PAs,N
673,2006,2006,0,0.095,N,non-PAs,N
674,2006,2006,0,0.095,N,non-PAs,N
675,2006,2006,0,0.095,N,non-PAs,N
676,2006,2006,0,0.1,N,non-PAs,N
677,2006,2006,0,0.1,N,non-PAs,N
678,2006,2006,0,0.095,N,non-PAs,N
679,2006,2006,0,0.085,N,non-PAs,N
680,2006,2006,0,0.085,N,non-PAs,N
681,2006,2006,0,0.09,N,non-PAs,N
682,2006,2006,0,0.095,N,non-PAs,N
683,2006,2006,0,0.135,N,non-PAs,N
684,2006,2006,1,0.13,N,non-PAs,N
685,2006,2006,0,0.13,N,non-PAs,N
686,2006,2006,0,0.125,N,non-PAs,N
687,2006,2006,0,0.13,N,non-PAs,N
688,2006,2006,0,0.145,N,non-PAs,N
689,2006,2006,0,0.15,N,non-PAs,N
690,2006,2006,0,0.15,N,non-PAs,N
691,2006,2006,0,0.15,N,non-PAs,N
692,2006,2006,0,0.155,N,non-PAs,N
693,2006,2006,1,0.155,N,non-PAs,N
694,2006,2006,0,0.155,N,non-PAs,N
695,2006,2006,0.75,0.155,N,non-PAs,N
696,2006,2006,0,0.155,N,non-PAs,N
697,2006,2006,0,0.155,N,non-PAs,N
698,2006,2006,0,0.155,N,non-PAs,N
699,2006,2006,0,0.155,N,non-PAs,N
700,2006,2006,0,0.155,N,non-PAs,N
701,2006,2006,0.75,0.16,N,non-PAs,N
702,2006,2006,0,0.175,N,non-PAs,N
703,2006,2006,0,0.195,N,non-PAs,N
704,2006,2006,0,0.205,N,non-PAs,N
705,2006,2006,0,0.21,N,non-PAs,N
706,2006,2006,0.25,0.225,N,non-PAs,N
707,2006,2006,0.25,0.235,N,non-PAs,N
708,2006,2006,2,0.235,N,non-PAs,N
709,2006,2006,0,0.215,N,non-PAs,N
710,2006,2006,0,0.22,N,non-PAs,N
711,2006,2006,0.25,0.225,N,non-PAs,N
712,2006,2006,0.25,0.23,N,non-PAs,N
713,2006,2006,0.75,0.235,N,non-PAs,N
714,2006,2006,0.25,0.235,N,non-PAs,N
715,2006,2006,0,0.25,N,non-PAs,N
716,2006,2006,0,0.25,N,non-PAs,N
717,2006,2006,0.25,0.265,N,non-PAs,N
718,2006,2006,0,0.26,N,non-PAs,N
719,2006,2006,0,0.28,N,non-PAs,N
720,2006,2006,0,0.265,N,non-PAs,N
721,2006,2006,0,0.275,N,non-PAs,N
722,2006,2006,0,0.275,N,non-PAs,N
723,2006,2006,0,0.28,N,non-PAs,N
724,2006,2006,0,0.28,N,non-PAs,N
725,2006,2006,0,0.28,N,non-PAs,N
726,2006,2006,0.25,0.265,N,non-PAs,N
727,2006,2006,0.75,0.265,N,non-PAs,N
728,2006,2006,1,0.31,N,non-PAs,N
729,2006,2006,0.5,0.335,N,non-PAs,N
730,2006,2006,0.25,0.365,N,non-PAs,N
731,2006,2006,0.75,0.38,N,non-PAs,N
732,2006,2006,0.5,0.395,N,non-PAs,N
733,2006,2006,0,0.37,N,non-PAs,N
734,2006,2006,0,0.38,N,non-PAs,N
735,2006,2006,0.25,0.425,N,non-PAs,N
736,2006,2006,0.25,0.42,N,non-PAs,N
737,2006,2006,0.25,0.43,N,non-PAs,N
738,2006,2006,0.25,0.415,N,non-PAs,N
739,2006,2006,0,0.41,N,non-PAs,N
740,2006,2006,0.75,0.41,N,non-PAs,N
741,2006,2006,0,0.41,N,non-PAs,N
742,2006,2006,0.75,0.405,N,non-PAs,N
743,2006,2006,0.75,0.405,N,non-PAs,N
744,2006,2006,1,0.405,N,non-PAs,N
745,2006,2006,0,0.41,N,non-PAs,N
746,2006,2006,0.5,0.425,N,non-PAs,N
747,2006,2006,0,0.425,N,non-PAs,N
748,2006,2006,0.25,0.435,N,non-PAs,N
749,2006,2006,0,0.47,N,non-PAs,N
750,2006,2006,0,0.49,N,non-PAs,N
751,2006,2006,0,0.49,N,non-PAs,N
752,2006,2006,0,0.475,N,non-PAs,N
753,2006,2006,2.25,0.455,N,non-PAs,N
754,2006,2006,1.25,0.445,N,non-PAs,N
755,2006,2006,1.5,0.44,N,non-PAs,N
756,2006,2006,1,0.425,N,non-PAs,N
757,2006,2006,1,0.415,N,non-PAs,N
758,2006,2006,0.75,0.415,N,non-PAs,N
759,2006,2006,0.5,0.42,N,non-PAs,N
760,2006,2006,2.25,0.415,N,non-PAs,N
761,2006,2006,0,0.415,N,non-PAs,N
762,2006,2006,0.75,0.41,N,non-PAs,N
763,2006,2006,0,0.44,N,non-PAs,N
764,2006,2006,0,0.47,N,non-PAs,N
765,2006,2006,0,0.475,N,non-PAs,N
766,2006,2006,0,0.49,N,non-PAs,N
767,2006,2006,0,0.495,N,non-PAs,N
768,2006,2006,0,0.5,N,non-PAs,N
769,2006,2006,0,0.48,N,non-PAs,N
770,2006,2006,0.25,0.49,N,non-PAs,N
771,2006,2006,0.75,0.48,N,non-PAs,N
772,2006,2006,0,0.48,N,non-PAs,N
773,2006,2006,0.5,0.475,N,non-PAs,N
774,2006,2006,1.75,0.48,N,non-PAs,N
775,2006,2006,1,0.505,N,non-PAs,N
776,2006,2006,0.25,0.525,N,non-PAs,N
777,2006,2006,0,0.535,N,non-PAs,N
778,2006,2006,0,0.49,N,non-PAs,N
779,2006,2006,0,0.465,N,non-PAs,N
780,2006,2006,0,0.46,N,non-PAs,N
781,2006,2006,0,0.46,N,non-PAs,N
782,2006,2006,0,0.44,N,non-PAs,N
783,2006,2006,0,0.425,N,non-PAs,N
784,2006,2006,0.25,0.415,N,non-PAs,N
785,2006,2006,0,0.37,N,non-PAs,N
786,2006,2006,0.25,0.37,N,non-PAs,N
787,2006,2006,0,0.355,N,non-PAs,N
788,2006,2006,1.75,0.355,N,non-PAs,N
789,2006,2006,1.5,0.36,N,non-PAs,N
790,2006,2006,1,0.375,N,non-PAs,N
791,2006,2006,0.75,0.39,N,non-PAs,N
792,2006,2006,1,0.395,N,non-PAs,N
793,2006,2006,1,0.395,N,non-PAs,N
794,2006,2006,0,0.395,N,non-PAs,N
795,2006,2006,0.5,0.395,N,non-PAs,N
796,2006,2006,0,0.425,N,non-PAs,N
797,2006,2006,0,0.425,N,non-PAs,N
798,2006,2006,0,0.415,N,non-PAs,N
799,2006,2006,0.25,0.38,N,non-PAs,N
800,2006,2006,1.25,0.36,N,non-PAs,N
801,2006,2006,1,0.355,N,non-PAs,N
802,2006,2006,0.5,0.37,N,non-PAs,N
803,2006,2006,0,0.37,N,non-PAs,N
804,2006,2006,0,0.37,N,non-PAs,N
805,2006,2006,1.25,0.37,N,non-PAs,N
806,2006,2006,1,0.37,N,non-PAs,N
807,2006,2006,0,0.37,N,non-PAs,N
808,2006,2006,0,0.37,N,non-PAs,N
809,2006,2006,0,0.365,N,non-PAs,N
810,2006,2006,0,0.365,N,non-PAs,N
811,2006,2006,0,0.36,N,non-PAs,N
812,2006,2006,0,0.36,N,non-PAs,N
813,2006,2006,0,0.325,N,non-PAs,N
814,2006,2006,0.25,0.33,N,non-PAs,N
815,2006,2006,0.75,0.31,N,non-PAs,N
816,2006,2006,0.75,0.295,N,non-PAs,N
817,2006,2006,0.25,0.275,N,non-PAs,N
818,2006,2006,0,0.255,N,non-PAs,N
819,2006,2006,0,0.255,N,non-PAs,N
820,2006,2006,0.25,0.25,N,non-PAs,N
821,2006,2006,2.25,0.255,N,non-PAs,N
822,2006,2006,0,0.255,N,non-PAs,N
823,2006,2006,0,0.255,N,non-PAs,N
824,2006,2006,0,0.25,N,non-PAs,N
825,2006,2006,0,0.225,N,non-PAs,N
826,2006,2006,0,0.205,N,non-PAs,N
827,2006,2006,0.75,0.195,N,non-PAs,N
828,2006,2006,0,0.195,N,non-PAs,N
829,2006,2006,0,0.195,N,non-PAs,N
830,2006,2006,0,0.17,N,non-PAs,N
831,2006,2006,0,0.15,N,non-PAs,N
832,2006,2006,0,0.15,N,non-PAs,N
833,2006,2006,0,0.15,N,non-PAs,N
834,2006,2006,0,0.15,N,non-PAs,N
835,2006,2006,0,0.15,N,non-PAs,N
836,2006,2006,0,0.15,N,non-PAs,N
837,2006,2006,0,0.16,N,non-PAs,N
838,2006,2006,0,0.17,N,non-PAs,N
839,2006,2006,1.75,0.165,N,non-PAs,N
840,2006,2006,0,0.16,N,non-PAs,N
841,2006,2006,0,0.155,N,non-PAs,N
842,2006,2006,0,0.15,N,non-PAs,N
843,2006,2006,0,0.15,N,non-PAs,N
844,2006,2006,0,0.15,N,non-PAs,N
845,2006,2006,0.25,0.145,N,non-PAs,N
846,2006,2006,0.25,0.13,N,non-PAs,N
847,2006,2006,0,0.135,N,non-PAs,N
848,2006,2006,0,0.135,N,non-PAs,N
849,2006,2006,0,0.135,N,non-PAs,N
850,2006,2006,0,0.14,N,non-PAs,N
851,2006,2006,0,0.155,N,non-PAs,N
852,2006,2006,0,0.155,N,non-PAs,N
853,2006,2006,0,0.175,N,non-PAs,N
854,2006,2006,0,0.225,N,non-PAs,N
855,2006,2006,0,0.265,N,non-PAs,N
856,2006,2006,0,0.285,N,non-PAs,N
857,2006,2006,0,0.36,N,non-PAs,N
858,2006,2006,0,0.405,N,non-PAs,N
859,2006,2006,0,0.45,N,non-PAs,N
860,2006,2006,0,0.47,N,non-PAs,N
861,2006,2006,0,0.48,N,non-PAs,N
862,2006,2006,0.5,0.48,N,non-PAs,N
863,2006,2006,0.5,0.515,N,non-PAs,N
864,2006,2006,0,0.485,N,non-PAs,N
865,2006,2006,0.5,0.485,N,non-PAs,N
866,2006,2006,0.5,0.505,N,non-PAs,N
867,2006,2006,0,0.53,N,non-PAs,N
868,2006,2006,0,0.535,N,non-PAs,N
869,2006,2006,0,0.545,N,non-PAs,N
870,2006,2006,0,0.555,N,non-PAs,N
871,2006,2006,1.5,0.56,N,non-PAs,N
872,2006,2006,0.25,0.57,Y,anqing,Y
873,2006,2006,0,0.585,Y,anqing,Y
874,2006,2006,0,0.595,Y,anqing,Y
875,2006,2006,0.25,0.605,Y,anqing,Y
876,2006,2006,0.75,0.605,Y,anqing,Y
877,2006,2006,0.75,0.605,Y,anqing,Y
878,2006,2006,1,0.62,Y,anqing,Y
879,2006,2006,2.5,0.62,Y,anqing,Y
880,2006,2006,2,0.62,Y,anqing,Y
881,2006,2006,1,0.62,Y,anqing,Y
882,2006,2006,3.75,0.62,Y,anqing,Y
883,2006,2006,2.25,0.62,Y,anqing,Y
884,2006,2006,2.25,0.635,Y,anqing,Y
885,2006,2006,1,0.64,Y,anqing,Y
886,2006,2006,0.5,0.64,Y,anqing,Y
887,2006,2006,0,0.635,Y,anqing,Y
888,2006,2006,1.75,0.63,Y,anqing,Y
889,2006,2006,0.25,0.63,Y,anqing,Y
890,2006,2006,0,0.685,Y,anqing,Y
891,2006,2006,1,0.695,Y,anqing,Y
892,2006,2006,1.25,0.735,Y,anqing,Y
893,2006,2006,0.25,0.755,Y,anqing,Y
894,2006,2006,0.5,0.815,Y,anqing,Y
895,2006,2006,0.75,0.82,Y,anqing,Y
896,2006,2006,0.5,0.8,Y,anqing,Y
897,2006,2006,0.5,0.795,Y,anqing,Y
898,2006,2006,0.75,0.795,Y,anqing,Y
899,2006,2006,0.5,0.805,Y,anqing,Y
900,2006,2006,0.5,0.8,Y,anqing,Y
901,2006,2006,0,0.805,Y,anqing,Y
902,2006,2006,0,0.795,Y,anqing,Y
903,2006,2006,0.75,0.775,Y,anqing,Y
904,2006,2006,0,0.725,Y,anqing,Y
905,2006,2006,0,0.705,Y,anqing,Y
906,2006,2006,0,0.685,Y,anqing,Y
907,2006,2006,0,0.62,Y,anqing,Y
908,2006,2006,0,0.575,Y,anqing,Y
909,2006,2006,0.75,0.53,Y,anqing,Y
910,2006,2006,0.25,0.51,Y,anqing,Y
911,2006,2006,0,0.5,Y,anqing,Y
912,2006,2006,0.25,0.5,Y,anqing,Y
913,2006,2006,0.25,0.465,Y,anqing,Y
914,2006,2006,0,0.46,Y,anqing,Y
915,2006,2006,3.25,0.46,Y,anqing,Y
916,2006,2006,1,0.44,Y,anqing,Y
917,2006,2006,2,0.415,Y,anqing,Y
918,2006,2006,1,0.425,Y,anqing,Y
919,2006,2006,3,0.415,Y,anqing,Y
920,2006,2006,0.25,0.4,Y,anqing,Y
921,2006,2006,0.5,0.39,Y,anqing,Y
922,2006,2006,0,0.38,Y,anqing,Y
923,2006,2006,0,0.365,Y,anqing,Y
924,2006,2006,0.5,0.355,Y,anqing,Y
925,2006,2006,0,0.345,Y,anqing,Y
926,2006,2006,1,0.365,Y,anqing,Y
927,2006,2006,0.25,0.365,Y,anqing,Y
928,2006,2006,0,0.365,Y,anqing,Y
929,2006,2006,0,0.365,Y,anqing,Y
930,2006,2006,1,0.365,Y,anqing,Y
931,2006,2006,0,0.365,Y,anqing,Y
932,2006,2006,0.5,0.365,Y,anqing,Y
933,2006,2006,0,0.365,Y,anqing,Y
934,2006,2006,0,0.365,Y,anqing,Y
935,2006,2006,0,0.37,Y,anqing,Y
936,2006,2006,0,0.375,Y,anqing,Y
937,2006,2006,0,0.375,Y,anqing,Y
938,2006,2006,0,0.375,Y,anqing,Y
939,2006,2006,0,0.38,Y,anqing,Y
940,2006,2006,0,0.315,Y,anqing,Y
941,2006,2006,0,0.31,Y,anqing,Y
942,2006,2006,0,0.27,Y,anqing,Y
943,2006,2006,0.75,0.25,Y,anqing,Y
944,2006,2006,0,0.19,Y,anqing,Y
945,2006,2006,0,0.195,Y,anqing,Y
946,2006,2006,0,0.2,Y,anqing,Y
947,2006,2006,0,0.21,Y,anqing,Y
948,2006,2006,0,0.21,Y,anqing,Y
949,2006,2006,0,0.2,Y,anqing,Y
950,2006,2006,0,0.2,Y,anqing,Y
951,2006,2006,1,0.18,Y,anqing,Y
952,2006,2006,0,0.175,Y,anqing,Y
953,2006,2006,0.75,0.185,Y,anqing,Y
954,2006,2006,0,0.195,Y,anqing,Y
955,2006,2006,0,0.185,Y,anqing,Y
956,2006,2006,0,0.185,Y,anqing,Y
957,2006,2006,0,0.185,Y,anqing,Y
958,2006,2006,0,0.2,Y,anqing,Y
959,2006,2006,0.75,0.2,Y,anqing,Y
960,2006,2006,0.5,0.2,Y,anqing,Y
961,2006,2006,0.25,0.205,Y,anqing,Y
962,2006,2006,0.25,0.215,Y,anqing,Y
963,2006,2006,0.25,0.215,Y,anqing,Y
964,2006,2006,0.25,0.215,Y,anqing,Y
965,2006,2006,0,0.215,Y,anqing,Y
966,2006,2006,0.75,0.215,Y,anqing,Y
967,2006,2006,0,0.22,Y,anqing,Y
968,2006,2006,0,0.215,Y,anqing,Y
969,2006,2006,0,0.23,Y,anqing,Y
970,2006,2006,0.5,0.24,Y,anqing,Y
971,2006,2006,0.75,0.245,Y,anqing,Y
972,2006,2006,0.5,0.26,Y,anqing,Y
973,2006,2006,0,0.265,Y,anqing,Y
974,2006,2006,0,0.27,Y,anqing,Y
975,2006,2006,0,0.27,Y,anqing,Y
976,2006,2006,0,0.25,Y,anqing,Y
977,2006,2006,0,0.25,Y,anqing,Y
978,2006,2006,0.5,0.27,Y,anqing,Y
979,2006,2006,0.5,0.29,Y,anqing,Y
980,2006,2006,0.5,0.305,Y,anqing,Y
981,2006,2006,0,0.325,Y,anqing,Y
982,2006,2006,0.5,0.33,Y,anqing,Y
983,2006,2006,0.75,0.395,Y,anqing,Y
984,2006,2006,0,0.385,Y,anqing,Y
985,2006,2006,0,0.4,Y,anqing,Y
986,2006,2006,0.25,0.395,Y,anqing,Y
987,2006,2006,0.5,0.39,Y,anqing,Y
988,2006,2006,0,0.385,Y,anqing,Y
989,2006,2006,0,0.39,Y,anqing,Y
990,2006,2006,0,0.39,Y,anqing,Y
991,2006,2006,0,0.385,Y,anqing,Y
992,2006,2006,0.25,0.385,Y,anqing,Y
993,2006,2006,0.5,0.43,Y,anqing,Y
994,2006,2006,0.75,0.43,Y,anqing,Y
995,2006,2006,0.5,0.43,Y,anqing,Y
996,2006,2006,0.25,0.415,Y,anqing,Y
997,2006,2006,0.75,0.415,Y,anqing,Y
998,2006,2006,0.25,0.415,Y,anqing,Y
999,2006,2006,0.25,0.425,Y,anqing,Y
1000,2006,2006,0,0.425,Y,anqing,Y
1001,2006,2006,0,0.45,Y,anqing,Y
1002,2006,2006,0,0.45,Y,anqing,Y
1003,2006,2006,1.75,0.44,Y,anqing,Y
1004,2006,2006,1,0.43,Y,anqing,Y
1005,2006,2006,0.75,0.425,Y,anqing,Y
1006,2006,2006,1,0.425,Y,anqing,Y
1007,2006,2006,0.25,0.415,Y,anqing,Y
1008,2006,2006,3.25,0.4,Y,anqing,Y
1009,2006,2006,0.25,0.4,Y,anqing,Y
1010,2006,2006,1.25,0.425,Y,anqing,Y
1011,2006,2006,0,0.43,Y,anqing,Y
1012,2006,2006,0,0.42,Y,anqing,Y
1013,2006,2006,0,0.44,Y,anqing,Y
1014,2006,2006,0.5,0.445,Y,anqing,Y
1015,2006,2006,0,0.445,Y,anqing,Y
1016,2006,2006,0.5,0.445,Y,anqing,Y
1017,2006,2006,0,0.44,Y,anqing,Y
1018,2006,2006,2.25,0.43,Y,anqing,Y
1019,2006,2006,0,0.415,Y,anqing,Y
1020,2006,2006,0.5,0.405,Y,anqing,Y
1021,2006,2006,0,0.41,Y,anqing,Y
1022,2006,2006,0.5,0.42,Y,anqing,Y
1023,2006,2006,0,0.415,Y,anqing,Y
1024,2006,2006,0.5,0.415,Y,anqing,Y
1025,2006,2006,0,0.415,Y,anqing,Y
1026,2006,2006,1.25,0.415,Y,anqing,Y
1027,2006,2006,0,0.415,Y,anqing,Y
1028,2006,2006,0,0.38,Y,anqing,Y
1029,2006,2006,0,0.36,Y,anqing,Y
1030,2006,2006,0.25,0.345,Y,anqing,Y
1031,2006,2006,0,0.33,Y,anqing,Y
1032,2006,2006,0,0.325,Y,anqing,Y
1033,2006,2006,0,0.26,Y,anqing,Y
1034,2006,2006,0,0.255,Y,anqing,Y
1035,2006,2006,1.25,0.235,Y,anqing,Y
1036,2006,2006,0.5,0.235,Y,anqing,Y
1037,2006,2006,0,0.235,Y,anqing,Y
1038,2006,2006,1,0.235,Y,anqing,Y
1039,2006,2006,0.25,0.23,Y,anqing,Y
1040,2006,2006,0,0.23,Y,anqing,Y
1041,2006,2006,0,0.22,Y,anqing,Y
1042,2006,2006,0,0.22,Y,anqing,Y
1043,2006,2006,0,0.175,Y,anqing,Y
1044,2006,2006,0,0.175,Y,anqing,Y
1045,2006,2006,0,0.165,N,non-PAs,N
1046,2006,2006,0.5,0.165,N,non-PAs,N
1047,2006,2006,1.25,0.155,N,non-PAs,N
1048,2006,2006,0,0.16,N,non-PAs,N
1049,2006,2006,0.25,0.15,N,non-PAs,N
1050,2006,2006,0,0.155,N,non-PAs,N
1051,2006,2006,0,0.13,N,non-PAs,N
1052,2006,2006,0,0.13,N,non-PAs,N
1053,2006,2006,0,0.13,N,non-PAs,N
1054,2006,2006,0,0.14,N,non-PAs,N
1055,2006,2006,0,0.155,N,non-PAs,N
1056,2006,2006,0.25,0.19,N,non-PAs,N
1057,2006,2006,0,0.195,N,non-PAs,N
1058,2006,2006,0,0.2,N,non-PAs,N
1059,2006,2006,0,0.2,N,non-PAs,N
1060,2006,2006,0.25,0.175,N,non-PAs,N
1061,2006,2006,0,0.165,N,non-PAs,N
1062,2006,2006,0,0.165,N,non-PAs,N
1063,2006,2006,0,0.145,N,non-PAs,N
1064,2006,2006,0.25,0.14,N,non-PAs,N
1065,2006,2006,0,0.14,N,non-PAs,N
1066,2006,2006,0,0.14,N,non-PAs,N
1067,2006,2006,0,0.14,N,non-PAs,N
1068,2006,2006,0,0.14,N,non-PAs,N
1069,2006,2006,0,0.14,N,non-PAs,N
1070,2006,2006,0,0.14,N,non-PAs,N
1071,2006,2006,0,0.13,N,non-PAs,N
1072,2006,2006,0,0.105,N,non-PAs,N
1073,2006,2006,0.25,0.105,N,non-PAs,N
1074,2006,2006,0,0.1,N,non-PAs,N
1075,2006,2006,0.25,0.1,N,non-PAs,N
1076,2006,2006,0,0.11,N,non-PAs,N
1077,2006,2006,0,0.11,N,non-PAs,N
1078,2006,2006,0,0.11,N,non-PAs,N
1079,2006,2006,0.5,0.11,N,non-PAs,N
1080,2006,2006,1,0.115,N,non-PAs,N
1081,2006,2006,1.75,0.11,N,non-PAs,N
1082,2006,2006,0.25,0.11,N,non-PAs,N
1083,2006,2006,0.25,0.11,N,non-PAs,N
1084,2006,2006,0,0.11,N,non-PAs,N
1085,2006,2006,0,0.105,N,non-PAs,N
1086,2006,2006,0,0.115,N,non-PAs,N
1087,2006,2006,0,0.115,N,non-PAs,N
1088,2006,2006,0,0.115,Y,tongling,Y
1089,2006,2006,0,0.11,Y,tongling,Y
1090,2006,2006,0,0.11,Y,tongling,Y
1091,2006,2006,0,0.11,Y,tongling,Y
1092,2006,2006,0,0.11,Y,tongling,Y
1093,2006,2006,0,0.11,Y,tongling,Y
1094,2006,2006,0,0.11,Y,tongling,Y
1095,2006,2006,0,0.13,Y,tongling,Y
1096,2006,2006,0,0.13,Y,tongling,Y
1097,2006,2006,0,0.145,Y,tongling,Y
1098,2006,2006,0,0.14,Y,tongling,Y
1099,2006,2006,0,0.14,Y,tongling,Y
1100,2006,2006,0,0.135,Y,tongling,Y
1101,2006,2006,0.5,0.135,Y,tongling,Y
1102,2006,2006,0,0.135,Y,tongling,Y
1103,2006,2006,0,0.14,Y,tongling,Y
1104,2006,2006,0,0.13,Y,tongling,Y
1105,2006,2006,0.25,0.11,Y,tongling,Y
1106,2006,2006,0,0.075,Y,tongling,Y
1107,2006,2006,0,0.07,Y,tongling,Y
1108,2006,2006,0,0.065,Y,tongling,Y
1109,2006,2006,0,0.085,Y,tongling,Y
1110,2006,2006,0,0.085,Y,tongling,Y
1111,2006,2006,0.5,0.085,Y,tongling,Y
1112,2006,2006,0,0.085,Y,tongling,Y
1113,2006,2006,0,0.085,Y,tongling,Y
1114,2006,2006,0,0.085,Y,tongling,Y
1115,2006,2006,0,0.085,Y,tongling,Y
1116,2006,2006,0,0.085,Y,tongling,Y
1117,2006,2006,0,0.085,Y,tongling,Y
1118,2006,2006,0,0.085,Y,tongling,Y
1119,2006,2006,0,0.085,Y,tongling,Y
1120,2006,2006,1,0.085,Y,tongling,Y
1121,2006,2006,0,0.085,Y,tongling,Y
1122,2006,2006,0.75,0.085,Y,tongling,Y
1123,2006,2006,0,0.095,Y,tongling,Y
1124,2006,2006,0,0.115,Y,tongling,Y
1125,2006,2006,0,0.115,Y,tongling,Y
1126,2006,2006,0,0.15,Y,tongling,Y
1127,2006,2006,0,0.15,Y,tongling,Y
1128,2006,2006,0.25,0.15,Y,tongling,Y
1129,2006,2006,0,0.15,Y,tongling,Y
1130,2006,2006,0,0.145,Y,tongling,Y
1131,2006,2006,0,0.145,Y,tongling,Y
1132,2006,2006,0,0.15,Y,tongling,Y
1133,2006,2006,0,0.16,Y,tongling,Y
1134,2006,2006,1,0.16,Y,tongling,Y
1135,2006,2006,0,0.16,Y,tongling,Y
1136,2006,2006,0,0.155,Y,tongling,Y
1137,2006,2006,0,0.155,Y,tongling,Y
1138,2006,2006,0,0.155,Y,tongling,Y
1139,2006,2006,0,0.155,Y,tongling,Y
1140,2006,2006,0,0.155,Y,tongling,Y
1141,2006,2006,0,0.155,Y,tongling,Y
1142,2006,2006,0,0.155,Y,tongling,Y
1143,2006,2006,0,0.155,Y,tongling,Y
1144,2006,2006,0,0.155,Y,tongling,Y
1145,2006,2006,0,0.135,Y,tongling,Y
1146,2006,2006,0,0.135,Y,tongling,Y
1147,2006,2006,0,0.12,Y,tongling,Y
1148,2006,2006,0.5,0.12,N,non-PAs,N
1149,2006,2006,1,0.12,N,non-PAs,N
1150,2006,2006,0,0.12,N,non-PAs,N
1151,2006,2006,2.25,0.12,N,non-PAs,N
1152,2006,2006,0,0.12,N,non-PAs,N
1153,2006,2006,0,0.115,N,non-PAs,N
1154,2006,2006,0,0.115,N,non-PAs,N
1155,2006,2006,0,0.115,N,non-PAs,N
1156,2006,2006,0,0.115,N,non-PAs,N
1157,2006,2006,0.25,0.115,N,non-PAs,N
1158,2006,2006,0.5,0.115,N,non-PAs,N
1159,2006,2006,0,0.095,N,non-PAs,N
